id,time,x_axis,y_axis,z_axis,LED,fall,magnitude,light,temp,tilt,mag,sound,flame
47315,15:11:57,0.003906,0.085938,1.015625,000,-1,1.0192618590455547,165.771467,24.262052,0.01709,3.380127,0.212402,4.251709
47316,15:11:57,0.007812,0.089844,1.015625,000,-1,1.0196210630940301,165.649397,24.262052,0.015869,3.380127,0.212402,4.255371
47317,15:11:58,0.007812,0.09375,1.019531,000,-1,1.0238620755770769,165.649397,24.271499,0.01709,3.381347,0.212402,4.252929
47318,15:11:58,0.003906,0.085938,1.015625,000,-1,1.0192618590455547,165.832503,24.280946,0.01709,3.380127,0.220947,4.252929
47319,15:11:59,0.003906,0.089844,1.007812,000,-1,1.0118163017643074,165.771467,24.280946,0.01709,3.378906,0.212402,4.25415
47320,15:11:59,0.007812,0.089844,1.011719,000,-1,1.0157304301048582,165.649397,24.280946,0.01709,3.380127,0.213623,4.25415
47321,15:11:59,0.011719,0.09375,1.015625,000,-1,1.0200100676395307,165.832503,24.271499,0.01709,3.378906,0.216064,4.255371
47322,15:12:00,0.003906,0.09375,1.023438,000,-1,1.0277303436115914,165.649397,24.290393,0.01709,3.380127,0.213623,4.25415
47323,15:12:00,0.003906,0.09375,1.011719,000,-1,1.0160608516703122,165.832503,24.280946,0.01709,3.380127,0.218506,4.252929
47324,15:12:01,0.003906,0.09375,1.023438,000,-1,1.0277303436115914,165.771467,24.280946,0.01709,3.380127,0.220947,4.255371
47325,15:12:01,0.003906,0.085938,1.011719,000,-1,1.0153698496808934,165.771467,24.290393,0.01709,3.380127,0.235596,4.255371
47326,15:12:02,0.007812,0.09375,1.015625,000,-1,1.0199726616282419,165.771467,24.280946,0.01709,3.380127,0.218506,4.25415
47327,15:12:02,0.007812,0.09375,1.007812,000,-1,1.012193221271512,165.649397,24.280946,0.01709,3.380127,0.213623,4.25415
47328,15:12:03,0.007812,0.089844,1.015625,000,-1,1.0196210630940301,165.649397,24.280946,0.01709,3.380127,0.214844,4.256591
47329,15:12:03,0.011719,0.089844,1.007812,000,-1,1.011876626195605,165.710432,24.290393,0.01709,3.378906,0.219727,4.256591
47330,15:12:04,0.011719,0.09375,1.0,000,-1,1.0044532828663562,165.771467,24.290393,0.01709,3.380127,0.220947,4.25415
47331,15:12:04,0.003906,0.09375,1.0,000,-1,1.004392512584597,165.771467,24.290393,0.01709,3.380127,0.239258,4.252929
47332,15:12:05,0.011719,0.09375,1.011719,000,-1,1.0161209241138578,165.771467,24.290393,0.01709,3.380127,0.241699,4.25415
47333,15:12:05,0.003906,0.089844,1.015625,000,-1,1.0195986179850383,165.710432,24.280946,0.01709,3.380127,0.213623,4.255371
47334,15:12:06,0.003906,0.089844,1.007812,000,-1,1.0118163017643074,165.771467,24.290393,0.01709,3.378906,0.212402,4.251709
47335,15:12:06,0.003906,0.09375,1.007812,000,-1,1.012170611448485,165.832503,24.290393,0.01709,3.380127,0.220947,4.252929
47336,15:12:06,-0.003906,0.089844,1.011719,000,-1,1.015707899020678,165.832503,24.280946,0.01709,3.378906,0.212402,4.252929
47337,15:12:07,0.011719,0.085938,1.015625,000,-1,1.019321742841778,165.710432,24.280946,0.01709,3.380127,0.212402,4.25415
47338,15:12:07,0.003906,0.089844,1.011719,000,-1,1.015707899020678,165.832503,24.280946,0.01709,3.380127,0.239258,4.255371
47339,15:12:08,0.007812,0.089844,1.015625,000,-1,1.0196210630940301,165.771467,24.271499,0.01709,3.380127,0.229492,4.255371
47340,15:12:08,0.007812,0.089844,1.011719,000,-1,1.0157304301048582,165.710432,24.262052,0.01709,3.381347,0.222168,4.251709
47341,15:12:09,0.007812,0.09375,1.015625,000,-1,1.0199726616282419,165.771467,24.271499,0.01709,3.380127,0.216064,4.25415
47342,15:12:09,0.007812,0.09375,1.019531,000,-1,1.0238620755770769,165.710432,24.262052,0.01709,3.378906,0.212402,4.25415
47343,15:12:10,0.007812,0.089844,1.011719,000,-1,1.0157304301048582,165.710432,24.271499,0.01709,3.380127,0.216064,4.25415
47344,15:12:10,0.007812,0.097656,1.019531,000,-1,1.0242271142871584,165.649397,24.271499,0.01709,3.380127,0.222168,4.25415
47345,15:12:10,0.003906,0.089844,1.007812,000,-1,1.0118163017643074,165.893538,24.262052,0.01709,3.378906,0.224609,4.252929
47346,15:12:11,0.003906,0.09375,1.015625,000,-1,1.0199502242565566,165.710432,24.262052,0.01709,3.380127,0.214844,4.25415
47347,15:12:11,0.007812,0.09375,1.019531,000,-1,1.0238620755770769,165.710432,24.262052,0.01709,3.380127,0.214844,4.25415
47348,15:12:12,0.007812,0.089844,1.011719,000,-1,1.0157304301048582,165.954573,24.262052,0.01709,3.380127,0.230713,4.251709
47349,15:12:12,0.003906,0.089844,1.007812,000,-1,1.0118163017643074,165.771467,24.262052,0.01709,3.380127,0.217285,4.25415
47350,15:12:13,0.007812,0.09375,1.011719,000,-1,1.0160833749279634,165.954573,24.271499,0.01709,3.380127,0.228271,4.250488
47351,15:12:13,0.003906,0.089844,1.011719,000,-1,1.015707899020678,165.771467,24.271499,0.01709,3.378906,0.212402,4.25415
47352,15:12:14,0.003906,0.09375,1.011719,000,-1,1.0160608516703122,165.893538,24.271499,0.01709,3.381347,0.240478,4.252929
47353,15:12:14,0.003906,0.089844,1.019531,000,-1,1.0234894533569947,165.771467,24.271499,0.01709,3.380127,0.213623,4.255371
47354,15:12:15,0.003906,0.089844,1.015625,000,-1,1.0195986179850383,165.893538,24.262052,0.01709,3.380127,0.222168,4.251709
47355,15:12:15,0.003906,0.089844,1.011719,000,-1,1.015707899020678,165.771467,24.262052,0.01709,3.382568,0.214844,4.251709
47356,15:12:16,0.011719,0.09375,1.019531,000,-1,1.0238993394968081,165.832503,24.262052,0.01709,3.380127,0.239258,4.252929
47357,15:12:16,0.007812,0.089844,1.015625,000,-1,1.0196210630940301,165.832503,24.271499,0.01709,3.378906,0.212402,4.252929
47358,15:12:17,0.003906,0.09375,1.015625,000,-1,1.0199502242565566,165.649397,24.271499,0.01709,3.380127,0.218506,4.259033
47359,15:12:17,0.003906,0.09375,1.019531,000,-1,1.0238397234416137,165.832503,24.271499,0.01709,3.380127,0.212402,4.251709
47360,15:12:17,0.007812,0.085938,1.011719,000,-1,1.015392388266231,165.771467,24.262052,0.01709,3.378906,0.230713,4.262695
47361,15:12:18,0.003906,0.089844,1.015625,000,-1,1.0195986179850383,165.832503,24.280946,0.01709,3.380127,0.213623,4.252929
47362,15:12:18,0.003906,0.09375,1.023438,000,-1,1.0277303436115914,165.771467,24.280946,0.01709,3.380127,0.217285,4.252929
