timestamp,magnitude,sound
2025-08-14T13:18:49.167426,1.0192618590455549,0.183105
2025-08-14T13:18:49.352436,1.0157304301048582,0.180664
2025-08-14T13:18:49.539454,1.01962106309403,0.179443
2025-08-14T13:18:50.029454,1.0118163017643074,0.198975
2025-08-14T13:18:50.208454,1.0199502242565566,0.20752
2025-08-14T13:18:50.401509,1.0199502242565566,0.189209
2025-08-14T13:18:50.579511,1.015707899020678,0.179443
2025-08-14T13:18:50.754986,1.0160608516703122,0.201416
2025-08-14T13:18:50.947986,1.0199502242565566,0.186768
2025-08-14T13:18:51.147007,1.0157304301048582,0.192871
2025-08-14T13:18:51.335918,1.028094008841604,0.189209
2025-08-14T13:18:51.612458,1.0316200917353249,0.180664
2025-08-14T13:18:51.795451,1.0199502242565566,0.205078
2025-08-14T13:18:51.975463,1.0160833749279634,0.195312
2025-08-14T13:18:52.161416,1.0199502242565566,0.181885
2025-08-14T13:18:52.344417,1.0195986179850385,0.19165
2025-08-14T13:18:52.522218,1.015707899020678,0.185547
2025-08-14T13:18:52.697365,1.0157304301048582,0.184326
2025-08-14T13:18:52.871374,1.0160608516703122,0.20752
2025-08-14T13:18:53.055396,1.0238397234416137,0.184326
2025-08-14T13:18:53.236417,1.0160608516703122,0.179443
2025-08-14T13:18:53.433415,1.0153698496808934,0.181885
2025-08-14T13:18:53.610416,1.027440810529249,0.189209
2025-08-14T13:18:53.894116,1.0199502242565566,0.198975
2025-08-14T13:18:54.072843,1.012170611448485,0.184326
2025-08-14T13:18:54.253845,1.012539865149022,0.185547
2025-08-14T13:18:54.503846,1.015392388266231,0.180664
2025-08-14T13:18:54.905842,1.0195986179850385,0.203857
2025-08-14T13:18:55.129843,1.0238397234416137,0.179443
2025-08-14T13:18:55.341844,1.015707899020678,0.185547
2025-08-14T13:18:55.545843,1.0195986179850385,0.179443
2025-08-14T13:18:55.732845,1.0118163017643074,0.200195
2025-08-14T13:18:55.928843,1.0195986179850385,0.183105
2025-08-14T13:18:56.156842,1.024204770118261,0.203857
2025-08-14T13:18:56.350843,1.0118163017643074,0.183105
2025-08-14T13:18:56.547843,1.020316662510713,0.178223
2025-08-14T13:18:56.734843,1.0192618590455549,0.192871
2025-08-14T13:18:56.935842,1.0195986179850385,0.184326
2025-08-14T13:18:57.233844,1.0160608516703122,0.185547
2025-08-14T13:18:57.432843,1.0160608516703122,0.181885
2025-08-14T13:18:57.620842,1.0277303436115914,0.200195
2025-08-14T13:18:57.816842,1.0195986179850385,0.180664
2025-08-14T13:18:58.013845,1.01962106309403,0.185547
2025-08-14T13:18:58.216845,1.015707899020678,0.180664
2025-08-14T13:18:58.403842,1.015707899020678,0.201416
2025-08-14T13:18:58.629700,1.015707899020678,0.179443
2025-08-14T13:18:58.815696,1.019972661628242,0.184326
2025-08-14T13:18:59.098216,1.0199502242565566,0.19165
2025-08-14T13:18:59.285215,1.0118163017643074,0.202637
2025-08-14T13:18:59.467240,1.020316662510713,0.189209
2025-08-14T13:18:59.758170,1.0160608516703122,0.179443
2025-08-14T13:18:59.937170,1.0160608516703122,0.179443
2025-08-14T13:19:00.218169,1.0161209241138578,0.185547
2025-08-14T13:19:01.481967,1.0153698496808934,0.194092
2025-08-14T13:19:01.660672,1.0160608516703122,0.192871
2025-08-14T13:19:01.850671,1.0118389195044832,0.183105
2025-08-14T13:19:02.136809,1.012170611448485,0.19043
2025-08-14T13:19:02.316222,1.0199502242565566,0.184326
2025-08-14T13:19:02.500348,1.020316662510713,0.196533
2025-08-14T13:19:02.677316,1.0160608516703122,0.201416
2025-08-14T13:19:10.375199,1.0199502242565566,0.184326
2025-08-14T13:19:10.657931,1.0153698496808934,0.185547
2025-08-14T13:19:10.847573,1.0195986179850385,0.178223
2025-08-14T13:19:11.129309,1.0160608516703122,0.185547
2025-08-14T13:19:11.313986,1.0195986179850385,0.179443
2025-08-14T13:19:11.493358,1.0203390918243798,0.179443
2025-08-14T13:19:11.678405,1.023153975040414,0.187988
2025-08-14T13:19:11.863213,1.019972661628242,0.184326
2025-08-14T13:19:12.057213,1.0195986179850385,0.183105
2025-08-14T13:19:12.240213,1.01642869210437,0.183105
2025-08-14T13:19:12.424342,1.0203390918243798,0.179443
2025-08-14T13:19:12.607342,1.0157304301048582,0.181885
2025-08-14T13:19:12.906445,1.012193221271512,0.179443
2025-08-14T13:19:13.200626,1.0234894533569947,0.184326
2025-08-14T13:19:13.413445,1.0273813999756858,0.187988
2025-08-14T13:19:13.601445,1.0160608516703122,0.180664
2025-08-14T13:19:13.791444,1.0277526111316868,0.200195
2025-08-14T13:19:13.976445,1.028094008841604,0.179443
2025-08-14T13:19:14.162444,1.0118163017643074,0.179443
2025-08-14T13:19:14.343276,1.015707899020678,0.187988
2025-08-14T13:19:14.531275,1.0157304301048582,0.179443
2025-08-14T13:19:14.830478,1.0195986179850385,0.196533
2025-08-14T13:19:15.013478,1.0157304301048582,0.183105
2025-08-14T13:19:15.201478,1.0157304301048582,0.181885
2025-08-14T13:19:15.383707,1.012170611448485,0.183105
2025-08-14T13:19:15.566704,1.0274036750586404,0.181885
2025-08-14T13:19:15.748168,1.015707899020678,0.179443
2025-08-14T13:19:16.037229,1.0238397234416137,0.179443
2025-08-14T13:19:16.222229,1.0195986179850385,0.194092
2025-08-14T13:19:16.405229,1.0200100676395307,0.203857
2025-08-14T13:19:20.731680,1.0238620755770769,0.19043
2025-08-14T13:19:20.952685,1.0195986179850385,0.187988
2025-08-14T13:19:21.169684,1.015392388266231,0.184326
2025-08-14T13:19:21.360689,1.0157304301048582,0.185547
2025-08-14T13:19:21.587691,1.011876626195605,0.179443
2025-08-14T13:19:21.786690,1.0199502242565566,0.187988
2025-08-14T13:19:22.057690,1.015392388266231,0.194092
2025-08-14T13:19:22.260691,1.01642869210437,0.180664
2025-08-14T13:19:22.564196,1.0160608516703122,0.178223
2025-08-14T13:19:22.755196,1.0238620755770769,0.183105
2025-08-14T13:19:22.937195,1.0234894533569947,0.194092
2025-08-14T13:19:23.135196,1.0316200917353249,0.186768
2025-08-14T13:19:23.345196,1.019972661628242,0.184326
2025-08-14T13:19:23.783196,1.0192618590455549,0.187988
2025-08-14T13:19:23.976195,1.0195986179850385,0.181885
2025-08-14T13:19:24.182195,1.019321742841778,0.185547
2025-08-14T13:19:24.581642,1.012170611448485,0.20752
2025-08-14T13:19:24.782641,1.0238397234416137,0.183105
2025-08-14T13:19:25.081892,1.0160608516703122,0.180664
2025-08-14T13:19:25.270550,1.0199502242565566,0.186768
2025-08-14T13:19:25.457243,1.019658482003656,0.184326
2025-08-14T13:19:25.651560,1.019972661628242,0.196533
2025-08-14T13:19:25.832061,1.0153698496808934,0.181885
2025-08-14T13:19:26.014064,1.0199502242565566,0.180664
2025-08-14T13:19:26.201062,1.0200100676395307,0.178223
2025-08-14T13:19:26.400083,1.0234894533569947,0.179443
2025-08-14T13:19:26.587083,1.024204770118261,0.181885
2025-08-14T13:19:26.777083,1.0199502242565566,0.181885
2025-08-14T13:19:27.077111,1.0160608516703122,0.197754
2025-08-14T13:19:27.261110,1.0234894533569947,0.19165
2025-08-14T13:19:27.547353,1.020316662510713,0.180664
2025-08-14T13:19:27.735782,1.012170611448485,0.180664
2025-08-14T13:19:27.923222,1.0192618590455549,0.180664
2025-08-14T13:19:28.104022,1.0199502242565566,0.183105
2025-08-14T13:19:28.308017,1.0238397234416137,0.183105
2025-08-14T13:19:28.494068,1.012170611448485,0.202637
2025-08-14T13:19:28.756078,1.015707899020678,0.179443
2025-08-14T13:19:28.941075,1.0195986179850385,0.195312
2025-08-14T13:19:29.128693,1.0234894533569947,0.187988
2025-08-14T13:19:29.312694,1.0161209241138578,0.189209
2025-08-14T13:19:29.500713,1.0238397234416137,0.179443
2025-08-14T13:19:29.687082,1.012193221271512,0.183105
2025-08-14T13:19:29.974156,1.0238397234416137,0.179443
2025-08-14T13:19:30.180196,1.0274036750586404,0.189209
2025-08-14T13:19:30.433198,1.0238397234416137,0.179443
2025-08-14T13:19:30.626196,1.0118163017643074,0.185547
2025-08-14T13:19:30.841199,1.0199502242565566,0.195312
2025-08-14T13:19:31.249200,1.0160833749279634,0.186768
2025-08-14T13:19:31.469199,1.0118389195044832,0.181885
2025-08-14T13:19:31.764197,1.0199502242565566,0.180664
2025-08-14T13:19:31.973196,1.0238397234416137,0.178223
2025-08-14T13:19:32.160196,1.0199502242565566,0.187988
2025-08-14T13:19:32.359215,1.0238620755770769,0.198975
2025-08-14T13:19:32.560214,1.0242271142871584,0.194092
2025-08-14T13:19:32.863440,1.0118389195044832,0.192871
2025-08-14T13:19:33.147439,1.0160833749279634,0.181885
2025-08-14T13:19:33.345195,1.0238620755770769,0.19043
2025-08-14T13:19:33.553195,1.0234894533569947,0.206299
2025-08-14T13:19:33.813223,1.0160608516703122,0.180664
2025-08-14T13:19:34.029223,1.012539865149022,0.19165
2025-08-14T13:19:34.219784,1.0238397234416137,0.179443
2025-08-14T13:19:34.434785,1.012170611448485,0.185547
2025-08-14T13:19:34.718935,1.0199502242565566,0.184326
2025-08-14T13:19:34.937935,1.0242271142871584,0.179443
2025-08-14T13:19:35.121935,1.020316662510713,0.181885
2025-08-14T13:19:35.313983,1.0234894533569947,0.185547
2025-08-14T13:19:35.613983,1.0118163017643074,0.179443
2025-08-14T13:19:35.802711,1.0199502242565566,0.203857
2025-08-14T13:19:36.189262,1.0203390918243798,0.183105
2025-08-14T13:19:36.392203,1.019972661628242,0.186768
2025-08-14T13:19:36.799203,1.0122309147645117,0.184326
2025-08-14T13:19:37.010204,1.0203390918243798,0.185547
2025-08-14T13:19:37.198204,1.0199502242565566,0.194092
2025-08-14T13:19:37.512635,1.0195986179850385,0.179443
2025-08-14T13:19:37.947634,1.0199502242565566,0.19165
2025-08-14T13:19:38.139636,1.0238620755770769,0.195312
2025-08-14T13:19:38.344634,1.0235118131418903,0.179443
2025-08-14T13:19:38.634638,1.0207577163215569,0.184326
2025-08-14T13:19:38.911636,1.0234894533569947,0.194092
2025-08-14T13:19:39.110636,1.0160608516703122,0.192871
2025-08-14T13:19:39.309639,1.0199502242565566,0.185547
2025-08-14T13:19:39.536635,1.0195986179850385,0.196533
2025-08-14T13:19:39.844634,1.015707899020678,0.186768
2025-08-14T13:19:40.053637,1.015707899020678,0.192871
2025-08-14T13:19:40.246205,1.015707899020678,0.202637
2025-08-14T13:19:40.457206,1.012193221271512,0.206299
2025-08-14T13:19:40.775373,1.0274036750586404,0.181885
2025-08-14T13:19:40.978373,1.0203390918243798,0.184326
2025-08-14T13:19:41.268373,1.0195986179850385,0.180664
2025-08-14T13:19:41.482373,1.0199502242565566,0.179443
2025-08-14T13:19:41.674373,1.0238620755770769,0.185547
2025-08-14T13:19:41.877373,1.01642869210437,0.179443
2025-08-14T13:19:42.079374,1.0199502242565566,0.200195
2025-08-14T13:19:42.586943,1.0199502242565566,0.180664
2025-08-14T13:19:42.772943,1.0160608516703122,0.184326
2025-08-14T13:19:42.990942,1.0199502242565566,0.179443
2025-08-14T13:19:43.182944,1.019972661628242,0.19165
2025-08-14T13:19:43.386943,1.012539865149022,0.194092
2025-08-14T13:19:43.584942,1.0118163017643074,0.179443
2025-08-14T13:19:43.767932,1.0199502242565566,0.179443
2025-08-14T13:19:43.978930,1.0160608516703122,0.186768
2025-08-14T13:19:44.171930,1.0199502242565566,0.200195
2025-08-14T13:19:44.476344,1.0203390918243798,0.187988
2025-08-14T13:19:44.662345,1.012193221271512,0.180664
2025-08-14T13:19:44.863344,1.0118163017643074,0.184326
2025-08-14T13:19:45.064343,1.0238397234416137,0.205078
2025-08-14T13:19:45.391022,1.015707899020678,0.178223
2025-08-14T13:19:45.602019,1.0160833749279634,0.183105
2025-08-14T13:19:45.939017,1.0199502242565566,0.180664
2025-08-14T13:19:46.141018,1.015707899020678,0.184326
2025-08-14T13:19:46.345639,1.0160833749279634,0.186768
2025-08-14T13:19:46.561638,1.019972661628242,0.184326
2025-08-14T13:19:46.847453,1.01642869210437,0.186768
2025-08-14T13:19:47.025451,1.019972661628242,0.189209
2025-08-14T13:19:47.267863,1.0234894533569947,0.19043
2025-08-14T13:19:47.579865,1.012170611448485,0.185547
2025-08-14T13:19:47.763863,1.01642869210437,0.192871
2025-08-14T13:19:47.964863,1.012193221271512,0.186768
2025-08-14T13:19:48.162863,1.020316662510713,0.189209
2025-08-14T13:19:48.369863,1.01642869210437,0.184326
2025-08-14T13:19:48.558863,1.024204770118261,0.181885
2025-08-14T13:19:48.746863,1.01962106309403,0.187988
2025-08-14T13:19:48.928238,1.020316662510713,0.183105
2025-08-14T13:19:49.228713,1.015707899020678,0.183105
2025-08-14T13:19:49.438711,1.0082814964939106,0.183105
2025-08-14T13:19:49.854964,1.01642869210437,0.179443
2025-08-14T13:19:50.038965,1.019972661628242,0.180664
2025-08-14T13:19:50.460964,1.015707899020678,0.186768
2025-08-14T13:19:50.773170,1.00830419352495,0.179443
2025-08-14T13:19:50.990166,1.015707899020678,0.181885
2025-08-14T13:19:51.211166,1.0277303436115914,0.178223
2025-08-14T13:19:51.436167,1.0312946552833484,0.181885
2025-08-14T13:19:51.778168,1.012193221271512,0.192871
2025-08-14T13:19:51.957663,1.016451207211148,0.180664
2025-08-14T13:19:52.379011,1.015392388266231,0.179443
2025-08-14T13:19:52.767121,1.0242271142871584,0.200195
2025-08-14T13:19:52.947124,1.0277303436115914,0.189209
2025-08-14T13:19:53.128121,1.015707899020678,0.183105
2025-08-14T13:19:53.345121,1.0118389195044832,0.185547
2025-08-14T13:19:53.542122,1.015707899020678,0.179443
2025-08-14T13:19:54.047122,1.0238397234416137,0.185547
2025-08-14T13:19:54.260121,1.0199502242565566,0.19165
2025-08-14T13:19:54.494122,1.0125624667268682,0.179443
2025-08-14T13:19:54.692121,1.0238397234416137,0.181885
2025-08-14T13:19:54.876121,1.0238620755770769,0.178223
2025-08-14T13:19:55.070122,1.0160833749279634,0.184326
2025-08-14T13:19:55.270639,1.0160608516703122,0.194092
2025-08-14T13:19:55.552639,1.0160608516703122,0.179443
2025-08-14T13:19:55.742639,1.015707899020678,0.205078
2025-08-14T13:19:55.917475,1.015707899020678,0.179443
2025-08-14T13:19:56.098504,1.0199502242565566,0.185547
2025-08-14T13:19:56.305504,1.015707899020678,0.195312
2025-08-14T13:19:56.511504,1.0160608516703122,0.180664
2025-08-14T13:19:56.701504,1.01962106309403,0.187988
2025-08-14T13:19:56.890504,1.0157679923378171,0.19165
2025-08-14T13:19:57.073214,1.0199502242565566,0.181885
2025-08-14T13:19:57.276211,1.0153698496808934,0.187988
2025-08-14T13:19:58.572236,1.023153975040414,0.179443
2025-08-14T13:19:58.772240,1.01962106309403,0.203857
2025-08-14T13:19:58.958236,1.0118163017643074,0.196533
2025-08-14T13:19:59.131236,1.0238397234416137,0.180664
2025-08-14T13:19:59.609198,1.0234894533569947,0.19165
2025-08-14T13:19:59.795314,1.0168114041654923,0.178223
2025-08-14T14:01:04.103473,1.0145580000901873,0.24292
2025-08-14T14:01:04.306971,1.0188126011249563,0.26001
2025-08-14T14:01:04.548421,1.014918868948154,0.247803
2025-08-14T14:01:04.757421,1.0224154634408655,0.240478
2025-08-14T14:01:04.961581,1.018243280326465,0.241699
2025-08-14T14:01:05.162061,1.0188126011249563,0.241699
2025-08-14T14:01:05.360047,1.014918868948154,0.244141
2025-08-14T14:01:05.569912,1.0145580000901873,0.239258
2025-08-14T14:01:05.773213,1.0181233976930302,0.252686
2025-08-14T14:01:05.983321,1.022788499852242,0.245361
2025-08-14T14:01:06.194461,1.018400675346889,0.24292
2025-08-14T14:01:06.398429,1.018453111935449,0.24292
2025-08-14T14:01:06.599450,1.0259694234298604,0.241699
2025-08-14T14:01:06.809449,1.022706426863056,0.240478
2025-08-14T14:01:07.005457,1.0185205253439913,0.239258
2025-08-14T14:01:07.214762,1.0188126011249563,0.245361
2025-08-14T14:01:07.412321,1.0103825737377896,0.241699
2025-08-14T14:01:07.610713,1.018243280326465,0.24292
2025-08-14T14:01:07.814119,1.0146256722964386,0.240478
2025-08-14T14:01:08.015221,1.0147083988841328,0.24292
2025-08-14T14:01:08.212565,1.0145580000901873,0.24292
2025-08-14T14:01:08.423717,1.0188126011249563,0.245361
2025-08-14T14:01:08.626730,1.0188949877656677,0.247803
2025-08-14T14:01:08.832245,1.0107299081683494,0.239258
2025-08-14T14:01:09.029245,1.010661975108394,0.241699
2025-08-14T14:01:09.231488,1.0188949877656677,0.239258
2025-08-14T14:01:09.435734,1.0146256722964386,0.239258
2025-08-14T14:01:09.646662,1.0223483068636636,0.256348
2025-08-14T14:01:09.869129,1.01874520704394,0.241699
2025-08-14T14:01:10.073150,1.0145580000901873,0.267334
2025-08-14T14:01:10.269200,1.0224154634408655,0.251465
2025-08-14T14:01:10.470995,1.010661975108394,0.258789
2025-08-14T14:01:10.669604,1.0109563213086905,0.257568
2025-08-14T14:01:10.874607,1.0180634741041443,0.267334
2025-08-14T14:01:11.071339,1.0224154634408655,0.239258
2025-08-14T14:01:11.291388,1.011265668818041,0.264893
2025-08-14T14:01:11.493140,1.0145580000901873,0.239258
2025-08-14T14:01:11.690867,1.0224975597848631,0.241699
2025-08-14T14:01:11.902882,1.01874520704394,0.24292
2025-08-14T14:01:12.102882,1.0146256722964386,0.26123
2025-08-14T14:01:12.301882,1.022706426863056,0.244141
2025-08-14T14:01:12.498138,1.0266013420164617,0.256348
2025-08-14T14:01:12.704500,1.018453111935449,0.241699
2025-08-14T14:01:12.912826,1.023012221277439,0.258789
2025-08-14T14:01:13.111408,1.018453111935449,0.240478
2025-08-14T14:01:13.310705,1.0188126011249563,0.24292
2025-08-14T14:01:13.506897,1.0188126011249563,0.24292
2025-08-14T14:01:13.703860,1.0146256722964386,0.245361
2025-08-14T14:01:13.910847,1.018175848561534,0.250244
