timestamp,date,time,magnitude
2025-07-30T06:15:35.439Z,7/30/2025,9:15:35 AM,2.6208231464263285
2025-07-30T06:15:35.936Z,7/30/2025,9:15:35 AM,0.5738462771553022
2025-07-30T06:15:36.440Z,7/30/2025,9:15:36 AM,1.015572540472122
2025-07-30T06:15:36.939Z,7/30/2025,9:15:36 AM,1.0114847601036805
2025-07-30T06:15:37.437Z,7/30/2025,9:15:37 AM,0.9951285352948132
2025-07-30T06:15:37.935Z,7/30/2025,9:15:37 AM,1.3445561745947991
2025-07-30T06:15:38.439Z,7/30/2025,9:15:38 AM,1.0176513986336382
2025-07-30T06:15:38.939Z,7/30/2025,9:15:38 AM,1.354184413145049
2025-07-30T06:15:39.439Z,7/30/2025,9:15:39 AM,0.8339550376866849
2025-07-30T06:15:39.940Z,7/30/2025,9:15:39 AM,1.01033046448229
2025-07-30T06:15:40.439Z,7/30/2025,9:15:40 AM,1.0233031295378707
2025-07-30T06:15:40.946Z,7/30/2025,9:15:40 AM,1.2014559815432275
2025-07-30T06:15:41.438Z,7/30/2025,9:15:41 AM,1.578347353766274
2025-07-30T06:15:41.939Z,7/30/2025,9:15:41 AM,0.6441047952817927
2025-07-30T06:15:42.440Z,7/30/2025,9:15:42 AM,0.5499217886508954
2025-07-30T06:15:42.937Z,7/30/2025,9:15:42 AM,1.0144674605506083
2025-07-30T06:15:43.439Z,7/30/2025,9:15:43 AM,1.230276657625024
2025-07-30T06:15:43.937Z,7/30/2025,9:15:43 AM,0.9299664192948044
2025-07-30T06:15:44.437Z,7/30/2025,9:15:44 AM,0.8598363193620051
2025-07-30T06:15:44.937Z,7/30/2025,9:15:44 AM,1.0178463208230406
2025-07-30T06:15:45.434Z,7/30/2025,9:15:45 AM,1.0117491674965688
2025-07-30T06:15:45.934Z,7/30/2025,9:15:45 AM,1.0134739518961502
2025-07-30T06:15:46.433Z,7/30/2025,9:15:46 AM,1.004096008816886
2025-07-30T06:15:46.948Z,7/30/2025,9:15:46 AM,1.0096422682148367
2025-07-30T06:15:47.447Z,7/30/2025,9:15:47 AM,1.0049614206684754
2025-07-30T06:15:47.934Z,7/30/2025,9:15:47 AM,0.9959485712831764
2025-07-30T06:15:48.436Z,7/30/2025,9:15:48 AM,1.0131652747819575
2025-07-30T06:15:48.938Z,7/30/2025,9:15:48 AM,1.00101376104677
2025-07-30T06:15:49.433Z,7/30/2025,9:15:49 AM,1.0202196086162036
2025-07-30T06:15:49.935Z,7/30/2025,9:15:49 AM,1.0114998242866875
2025-07-30T06:15:50.434Z,7/30/2025,9:15:50 AM,1.0092795127049792
2025-07-30T06:15:50.934Z,7/30/2025,9:15:50 AM,1.005917824636784
2025-07-30T06:15:51.434Z,7/30/2025,9:15:51 AM,1.004096008816886
2025-07-30T06:15:52.377Z,7/30/2025,9:15:52 AM,1.0091211943869776
2025-07-30T06:15:53.365Z,7/30/2025,9:15:53 AM,1.015969946229218
2025-07-30T06:15:54.378Z,7/30/2025,9:15:54 AM,1.005705408726134
2025-07-30T06:15:55.366Z,7/30/2025,9:15:55 AM,1.0005267299302902
2025-07-30T06:15:56.379Z,7/30/2025,9:15:56 AM,1.0006783319448862
2025-07-30T06:15:57.372Z,7/30/2025,9:15:57 AM,1.0127138677484375
2025-07-30T06:15:58.376Z,7/30/2025,9:15:58 AM,1.0150914940097764
2025-07-30T06:15:59.370Z,7/30/2025,9:15:59 AM,1.0027807835239964
2025-07-30T06:16:00.379Z,7/30/2025,9:16:00 AM,1.0113569430280291
2025-07-30T06:16:01.376Z,7/30/2025,9:16:01 AM,1.009560055114603
2025-07-30T06:16:02.372Z,7/30/2025,9:16:02 AM,1.0133840941449594
2025-07-30T06:16:03.377Z,7/30/2025,9:16:03 AM,0.9920722880944716
2025-07-30T06:16:04.370Z,7/30/2025,9:16:04 AM,1.0009604108759746
2025-07-30T06:16:04.939Z,7/30/2025,9:16:04 AM,0.9792229495681768
2025-07-30T06:16:05.439Z,7/30/2025,9:16:05 AM,1.0377399948325206
2025-07-30T06:16:06.439Z,7/30/2025,9:16:06 AM,0.6180644979555127
2025-07-30T06:16:06.942Z,7/30/2025,9:16:06 AM,1.067978845965593
2025-07-30T06:16:07.437Z,7/30/2025,9:16:07 AM,0.8757407149407865
2025-07-30T06:16:07.955Z,7/30/2025,9:16:07 AM,1.117249022344616
2025-07-30T06:16:08.939Z,7/30/2025,9:16:08 AM,1.1519793419575717
2025-07-30T06:16:09.446Z,7/30/2025,9:16:09 AM,0.9232227462849903
2025-07-30T06:16:09.941Z,7/30/2025,9:16:09 AM,1.4221379451238196
2025-07-30T06:16:10.443Z,7/30/2025,9:16:10 AM,0.933847049842746
2025-07-30T06:16:10.938Z,7/30/2025,9:16:10 AM,1.0238326160002913
2025-07-30T06:16:11.439Z,7/30/2025,9:16:11 AM,1.0194112841297176
2025-07-30T06:16:11.948Z,7/30/2025,9:16:11 AM,0.986898825116334
2025-07-30T06:16:12.439Z,7/30/2025,9:16:12 AM,0.992448996052694
2025-07-30T06:16:12.934Z,7/30/2025,9:16:12 AM,1.017163943179761
2025-07-30T06:16:13.434Z,7/30/2025,9:16:13 AM,1.0599837695913084
2025-07-30T06:16:13.948Z,7/30/2025,9:16:13 AM,0.9731271450483744
2025-07-30T06:16:14.439Z,7/30/2025,9:16:14 AM,0.9859622535523356
2025-07-30T06:16:14.945Z,7/30/2025,9:16:14 AM,0.9633009299492034
2025-07-30T06:16:15.437Z,7/30/2025,9:16:15 AM,0.8549869453728519
2025-07-30T06:16:15.940Z,7/30/2025,9:16:15 AM,2.2644151422660994
2025-07-30T06:16:16.433Z,7/30/2025,9:16:16 AM,2.1875696372844917
2025-07-30T06:16:16.940Z,7/30/2025,9:16:16 AM,0.2425971756822407
2025-07-30T06:16:17.442Z,7/30/2025,9:16:17 AM,0.9250306382174592
2025-07-30T06:16:17.940Z,7/30/2025,9:16:17 AM,0.9847237809685516
2025-07-30T06:16:18.438Z,7/30/2025,9:16:18 AM,1.014850388739148
2025-07-30T06:16:18.939Z,7/30/2025,9:16:18 AM,1.0335189835015126
2025-07-30T06:16:19.438Z,7/30/2025,9:16:19 AM,1.0502877521446206
2025-07-30T06:16:19.935Z,7/30/2025,9:16:19 AM,1.9963152396685748
2025-07-30T06:16:20.440Z,7/30/2025,9:16:20 AM,0.9829637095523924
2025-07-30T06:16:20.940Z,7/30/2025,9:16:20 AM,1.2384353591011523
2025-07-30T06:16:21.439Z,7/30/2025,9:16:21 AM,0.9884968322179896
2025-07-30T06:16:21.940Z,7/30/2025,9:16:21 AM,1.0534210280343754
2025-07-30T06:16:22.440Z,7/30/2025,9:16:22 AM,0.9683083469060876
2025-07-30T06:16:22.940Z,7/30/2025,9:16:22 AM,0.997632313240705
2025-07-30T06:16:23.437Z,7/30/2025,9:16:23 AM,1.0434077446904446
2025-07-30T06:16:23.935Z,7/30/2025,9:16:23 AM,1.0167814636990586
2025-07-30T06:16:24.435Z,7/30/2025,9:16:24 AM,1.0206680903143783
2025-07-30T06:16:24.934Z,7/30/2025,9:16:24 AM,1.0120575315988711
2025-07-30T06:16:26.378Z,7/30/2025,9:16:26 AM,1.0204961635998442
2025-07-30T06:16:27.379Z,7/30/2025,9:16:27 AM,1.016271130046505
2025-07-30T06:16:28.374Z,7/30/2025,9:16:28 AM,1.0204961635998442
2025-07-30T06:16:29.366Z,7/30/2025,9:16:29 AM,1.0127207446482964
2025-07-30T06:16:30.365Z,7/30/2025,9:16:30 AM,1.0128939911486294
2025-07-30T06:16:31.376Z,7/30/2025,9:16:31 AM,1.02404840450342
2025-07-30T06:16:32.373Z,7/30/2025,9:16:32 AM,1.0167814636990586
2025-07-30T06:16:33.373Z,7/30/2025,9:16:33 AM,1.0136167852324665
2025-07-30T06:16:34.367Z,7/30/2025,9:16:34 AM,1.0204961635998442
2025-07-30T06:16:35.379Z,7/30/2025,9:16:35 AM,1.020847460733483
2025-07-30T06:16:36.373Z,7/30/2025,9:16:36 AM,1.0279382348414714
2025-07-30T06:16:37.371Z,7/30/2025,9:16:37 AM,1.0125624975891612
2025-07-30T06:16:39.370Z,7/30/2025,9:16:39 AM,1.0203391224514524
2025-07-30T06:16:40.369Z,7/30/2025,9:16:40 AM,1.0282721522734146
2025-07-30T06:16:41.378Z,7/30/2025,9:16:41 AM,1.016271130046505
2025-07-30T06:16:42.367Z,7/30/2025,9:16:42 AM,1.0206680903143783
2025-07-30T06:16:43.366Z,7/30/2025,9:16:43 AM,1.0157904605606414
2025-07-30T06:16:44.378Z,7/30/2025,9:16:44 AM,1.024219734934843
2025-07-30T06:16:45.378Z,7/30/2025,9:16:45 AM,1.0164437714059742
2025-07-30T06:16:46.365Z,7/30/2025,9:16:46 AM,1.0167814636990586
2025-07-30T06:16:47.378Z,7/30/2025,9:16:47 AM,1.023891908186113
2025-07-30T06:16:48.372Z,7/30/2025,9:16:48 AM,1.0200026079932345
2025-07-30T06:16:49.366Z,7/30/2025,9:16:49 AM,1.0164437714059742
2025-07-30T06:16:50.363Z,7/30/2025,9:16:50 AM,1.0201597009439258
2025-07-30T06:16:51.375Z,7/30/2025,9:16:51 AM,1.0286207937354757
2025-07-30T06:16:52.371Z,7/30/2025,9:16:52 AM,1.016271130046505
2025-07-30T06:16:53.365Z,7/30/2025,9:16:53 AM,1.020010044661816
2025-07-30T06:16:54.378Z,7/30/2025,9:16:54 AM,1.012223397789243
2025-07-30T06:16:55.378Z,7/30/2025,9:16:55 AM,1.0200026079932345
2025-07-30T06:16:56.374Z,7/30/2025,9:16:56 AM,1.0166088796867752
2025-07-30T06:16:57.371Z,7/30/2025,9:16:57 AM,1.0204961635998442
2025-07-30T06:16:58.366Z,7/30/2025,9:16:58 AM,1.0243835899007754
2025-07-30T06:16:59.375Z,7/30/2025,9:16:59 AM,1.0166313908029794
2025-07-30T06:17:00.379Z,7/30/2025,9:17:00 AM,1.016271130046505
2025-07-30T06:17:01.374Z,7/30/2025,9:17:01 AM,1.0203316843526913
2025-07-30T06:17:02.370Z,7/30/2025,9:17:02 AM,1.0203391224514524
2025-07-30T06:17:03.362Z,7/30/2025,9:17:03 AM,1.0128939911486294
2025-07-30T06:17:04.373Z,7/30/2025,9:17:04 AM,1.0206680903143783
2025-07-30T06:17:05.370Z,7/30/2025,9:17:05 AM,1.0204961635998442
2025-07-30T06:17:06.212Z,7/30/2025,9:17:06 AM,1.016271130046505
2025-07-30T06:17:06.444Z,7/30/2025,9:17:06 AM,1.0205185889683734
2025-07-30T06:17:06.934Z,7/30/2025,9:17:06 AM,1.0161209010481973
2025-07-30T06:17:07.434Z,7/30/2025,9:17:07 AM,1.011899180822378
2025-07-30T06:17:07.941Z,7/30/2025,9:17:07 AM,1.0206680903143783
2025-07-30T06:17:08.437Z,7/30/2025,9:17:08 AM,1.016113435915991
2025-07-30T06:17:08.936Z,7/30/2025,9:17:08 AM,1.0166088796867752
2025-07-30T06:17:09.434Z,7/30/2025,9:17:09 AM,1.024227144797969
2025-07-30T06:17:09.934Z,7/30/2025,9:17:09 AM,1.0159482048229624
2025-07-30T06:17:10.447Z,7/30/2025,9:17:10 AM,1.0282721522734146
2025-07-30T06:17:10.937Z,7/30/2025,9:17:10 AM,1.0120575315988711
2025-07-30T06:17:11.434Z,7/30/2025,9:17:11 AM,1.0123816978536306
2025-07-30T06:17:11.934Z,7/30/2025,9:17:11 AM,1.0164437714059742
2025-07-30T06:17:12.444Z,7/30/2025,9:17:12 AM,1.0123816978536306
2025-07-30T06:17:12.936Z,7/30/2025,9:17:12 AM,1.016451237955368
2025-07-30T06:17:13.447Z,7/30/2025,9:17:13 AM,1.023891908186113
2025-07-30T06:17:13.944Z,7/30/2025,9:17:13 AM,1.0212135770356758
2025-07-30T06:17:14.445Z,7/30/2025,9:17:14 AM,1.0164437714059742
2025-07-30T06:17:14.943Z,7/30/2025,9:17:14 AM,1.0169615196368051
2025-07-30T06:17:15.439Z,7/30/2025,9:17:15 AM,1.016451237955368
2025-07-30T06:17:15.939Z,7/30/2025,9:17:15 AM,1.0279382348414714
2025-07-30T06:17:16.434Z,7/30/2025,9:17:16 AM,1.020847460733483
2025-07-30T06:17:16.949Z,7/30/2025,9:17:16 AM,1.016451237955368
2025-07-30T06:17:17.432Z,7/30/2025,9:17:17 AM,1.0167814636990586
2025-07-30T06:17:17.948Z,7/30/2025,9:17:17 AM,1.0201597009439258
2025-07-30T06:17:18.444Z,7/30/2025,9:17:18 AM,1.0127207446482964
2025-07-30T06:17:18.933Z,7/30/2025,9:17:18 AM,1.0244059301692858
2025-07-30T06:17:19.437Z,7/30/2025,9:17:19 AM,1.0203391224514524
2025-07-30T06:17:19.938Z,7/30/2025,9:17:19 AM,1.0201597009439258
2025-07-30T06:17:20.445Z,7/30/2025,9:17:20 AM,1.024219734934843
2025-07-30T06:17:20.947Z,7/30/2025,9:17:20 AM,1.0157904605606414
2025-07-30T06:17:21.445Z,7/30/2025,9:17:21 AM,1.0127207446482964
2025-07-30T06:17:21.937Z,7/30/2025,9:17:21 AM,1.0198380070123882
2025-07-30T06:17:22.448Z,7/30/2025,9:17:22 AM,1.016113435915991
2025-07-30T06:17:22.947Z,7/30/2025,9:17:22 AM,1.016451237955368
2025-07-30T06:17:23.442Z,7/30/2025,9:17:23 AM,1.0164437714059742
2025-07-30T06:17:23.941Z,7/30/2025,9:17:23 AM,1.0201597009439258
2025-07-30T06:17:24.464Z,7/30/2025,9:17:24 AM,1.0204961635998442
2025-07-30T06:17:24.933Z,7/30/2025,9:17:24 AM,1.016271130046505
2025-07-30T06:17:25.433Z,7/30/2025,9:17:25 AM,1.012223397789243
2025-07-30T06:17:25.936Z,7/30/2025,9:17:25 AM,1.012555002364316
2025-07-30T06:17:27.376Z,7/30/2025,9:17:27 AM,1.016271130046505
2025-07-30T06:17:28.374Z,7/30/2025,9:17:28 AM,1.0204961635998442
