timestamp,magnitude
2025-08-14T14:04:49.959274,1.0185205253439913
2025-08-14T14:04:50.060489,1.0221392748867444
2025-08-14T14:04:50.162960,1.0145580000901873
2025-08-14T14:04:50.259789,1.0185205253439913
2025-08-14T14:04:50.361444,1.0143473627244268
2025-08-14T14:04:50.491088,1.0223483068636636
2025-08-14T14:04:50.564090,1.0140840950128347
2025-08-14T14:04:50.666628,1.014851216292812
2025-08-14T14:05:36.880312,1.011024234590843
2025-08-14T14:05:36.909312,1.0224154634408655
2025-08-14T14:05:37.010301,1.01874520704394
2025-08-14T14:05:37.110302,1.0147083988841328
2025-08-14T14:05:37.211587,1.0224154634408655
2025-08-14T14:05:37.313900,1.0224154634408655
2025-08-14T14:05:37.413969,1.0266013420164617
2025-08-14T14:05:37.514253,1.0224154634408655
2025-08-14T14:05:37.615806,1.0148061338295111
2025-08-14T14:05:37.718982,1.0224975597848631
2025-08-14T14:05:37.819616,1.0104505255820295
2025-08-14T14:05:37.919461,1.014851216292812
2025-08-14T14:05:38.020781,1.0107299081683494
2025-08-14T14:05:38.120109,1.0107299081683494
2025-08-14T14:05:38.220402,1.0266013420164617
2025-08-14T14:05:38.322794,1.0180634741041443
2025-08-14T14:05:38.423968,1.0225945502778704
2025-08-14T14:05:38.524022,1.0186029356083752
2025-08-14T14:05:38.625461,1.0148061338295111
2025-08-14T14:05:38.728446,1.018453111935449
2025-08-14T14:05:38.829920,1.0226392893933811
2025-08-14T14:05:38.927994,1.0188126011249563
2025-08-14T14:05:39.032294,1.0191195639114186
2025-08-14T14:05:39.131731,1.014851216292812
2025-08-14T14:05:39.230508,1.0188126011249563
2025-08-14T14:05:39.331508,1.014851216292812
2025-08-14T14:05:39.433082,1.0185205253439913
2025-08-14T14:05:39.533115,1.015309686630636
2025-08-14T14:05:39.633786,1.0109110651491555
2025-08-14T14:05:39.737536,1.022788499852242
2025-08-14T14:05:39.835311,1.014851216292812
2025-08-14T14:05:39.940336,1.0146256722964386
2025-08-14T14:05:40.050530,1.0150015716391774
2025-08-14T14:05:40.137515,1.022788499852242
2025-08-14T14:05:40.237692,1.0150015716391774
2025-08-14T14:05:40.339269,1.0186029356083752
2025-08-14T14:05:40.439225,1.018453111935449
2025-08-14T14:05:40.542674,1.0185205253439913
2025-08-14T14:05:40.641941,1.0263114828189346
2025-08-14T14:05:40.743989,1.022706426863056
2025-08-14T14:05:40.845620,1.0221392748867444
2025-08-14T14:05:40.945960,1.0147985935874173
2025-08-14T14:05:41.046502,1.0262445811939764
2025-08-14T14:05:41.146901,1.0185205253439913
2025-08-14T14:05:41.248475,1.018453111935449
2025-08-14T14:05:41.349557,1.0262445811939764
2025-08-14T14:05:41.450571,1.0147083988841328
2025-08-14T14:05:41.551578,1.014851216292812
2025-08-14T14:05:41.655632,1.0188949877656677
2025-08-14T14:05:41.754109,1.022706426863056
2025-08-14T14:05:41.857267,1.0146256722964386
2025-08-14T14:05:41.958316,1.0146256722964386
2025-08-14T14:05:42.056211,1.01874520704394
2025-08-14T14:05:42.158735,1.0067670323476032
2025-08-14T14:05:42.259708,1.0188949877656677
2025-08-14T14:05:42.361334,1.0226392893933811
2025-08-14T14:05:42.461285,1.0143473627244268
2025-08-14T14:05:42.561276,1.0188126011249563
2025-08-14T14:05:42.662402,1.03020658814531
2025-08-14T14:05:42.763105,1.0188126011249563
2025-08-14T14:05:42.864563,1.01874520704394
2025-08-14T14:05:42.965362,1.0185205253439913
2025-08-14T14:05:43.067329,1.0185205253439913
2025-08-14T14:05:43.166916,1.0186029356083752
2025-08-14T14:05:43.267329,1.0188949877656677
2025-08-14T14:05:43.372622,1.0142796719495073
2025-08-14T14:05:43.472072,1.0226392893933811
2025-08-14T14:05:43.572863,1.0186029356083752
2025-08-14T14:05:43.687865,1.0147985935874173
2025-08-14T14:05:43.777856,1.018400675346889
2025-08-14T14:05:43.872578,1.0224154634408655
2025-08-14T14:05:43.972578,1.011024234590843
2025-08-14T14:05:44.074156,1.0266013420164617
2025-08-14T14:05:44.175154,1.014918868948154
2025-08-14T14:05:44.278888,1.0224154634408655
2025-08-14T14:05:44.377888,1.0226392893933811
2025-08-14T14:05:44.477895,1.0224154634408655
2025-08-14T14:05:44.671884,1.0147985935874173
2025-08-14T14:05:44.716895,1.010812953591811
2025-08-14T14:05:44.816898,1.0146256722964386
2025-08-14T14:05:44.919198,1.0186029356083752
2025-08-14T14:05:45.023168,1.0223483068636636
2025-08-14T14:05:45.156353,1.0185205253439913
2025-08-14T14:05:45.221848,1.022706426863056
2025-08-14T14:05:45.323714,1.0109563213086905
2025-08-14T14:05:45.422995,1.0185205253439913
2025-08-14T14:05:45.525108,1.0260363429961925
2025-08-14T14:05:45.648122,1.0147083988841328
2025-08-14T14:05:45.727951,1.0185205253439913
2025-08-14T14:05:45.830399,1.01874520704394
2025-08-14T14:05:45.930373,1.018243280326465
2025-08-14T14:05:46.032064,1.0071306928209465
2025-08-14T14:05:46.132488,1.0185205253439913
2025-08-14T14:05:46.233790,1.0185205253439913
2025-08-14T14:05:46.340522,1.018453111935449
2025-08-14T14:05:46.433387,1.0184231008303966
2025-08-14T14:05:46.534198,1.0147083988841328
2025-08-14T14:05:46.635054,1.0150015716391774
2025-08-14T14:05:46.845621,1.0107299081683494
2025-08-14T14:05:46.939623,1.018243280326465
2025-08-14T14:05:47.040897,1.0146256722964386
2025-08-14T14:05:47.142823,1.018453111935449
2025-08-14T14:05:47.242965,1.014430112008215
2025-08-14T14:05:47.342956,1.0145580000901873
2025-08-14T14:05:47.443959,1.0183257130275165
2025-08-14T14:05:47.546267,1.011024234590843
2025-08-14T14:05:47.650183,1.02229607007119
2025-08-14T14:05:47.748184,1.0266013420164617
2025-08-14T14:05:47.848235,1.0188126011249563
2025-08-14T14:05:47.948750,1.0185205253439913
2025-08-14T14:05:48.050752,1.0146256722964386
2025-08-14T14:05:48.155256,1.0143473627244268
2025-08-14T14:05:48.253639,1.011024234590843
2025-08-14T14:05:48.352098,1.0107299081683494
2025-08-14T14:05:48.454459,1.0226392893933811
2025-08-14T14:05:48.555926,1.010661975108394
2025-08-14T14:05:48.656760,1.014918868948154
2025-08-14T14:05:48.757192,1.0186029356083752
2025-08-14T14:05:48.858606,1.0188126011249563
2025-08-14T14:05:48.961277,1.0145580000901873
2025-08-14T14:05:49.060068,1.014851216292812
2025-08-14T14:05:49.164764,1.0188126011249563
2025-08-14T14:05:49.261412,1.0107299081683494
2025-08-14T14:05:49.362844,1.0147083988841328
2025-08-14T14:05:49.463287,1.0188126011249563
2025-08-14T14:05:49.564491,1.01874520704394
2025-08-14T14:05:49.671399,1.0107299081683494
2025-08-14T14:05:49.765328,1.022788499852242
2025-08-14T14:05:49.866328,1.0224154634408655
2025-08-14T14:05:49.968595,1.0103825737377896
2025-08-14T14:05:50.068302,1.0185205253439913
2025-08-14T14:05:50.172617,1.01874520704394
2025-08-14T14:05:50.271074,1.0146256722964386
2025-08-14T14:05:50.374165,1.018453111935449
2025-08-14T14:05:50.472580,1.0188126011249563
2025-08-14T14:05:50.573343,1.0223483068636636
2025-08-14T14:05:50.673492,1.014851216292812
2025-08-14T14:05:50.773760,1.018453111935449
2025-08-14T14:05:50.878556,1.0188126011249563
2025-08-14T14:05:50.976441,1.022706426863056
2025-08-14T14:05:51.080133,1.01874520704394
2025-08-14T14:05:51.180346,1.014430112008215
2025-08-14T14:05:51.280424,1.014851216292812
2025-08-14T14:05:51.380494,1.022706426863056
2025-08-14T14:05:51.484321,1.0147083988841328
2025-08-14T14:05:51.585239,1.014851216292812
2025-08-14T14:05:51.685800,1.0226392893933811
2025-08-14T14:05:51.786793,1.0266013420164617
2025-08-14T14:05:51.887120,1.0188126011249563
2025-08-14T14:05:51.988107,1.0188126011249563
2025-08-14T14:05:52.093644,1.0186029356083752
2025-08-14T14:05:52.196644,1.01874520704394
2025-08-14T14:05:52.300639,1.0218108227171994
2025-08-14T14:05:52.404642,1.019052190131104
2025-08-14T14:05:52.506633,1.022587067465162
2025-08-14T14:05:52.609642,1.0260363429961925
2025-08-14T14:05:52.696642,1.018453111935449
2025-08-14T14:05:52.798651,1.018175848561534
2025-08-14T14:05:52.897634,1.0185205253439913
2025-08-14T14:05:52.999635,1.0150015716391774
2025-08-14T14:05:53.100642,1.0222213934119164
2025-08-14T14:05:53.201647,1.014918868948154
2025-08-14T14:05:53.304642,1.0111072558403484
2025-08-14T14:05:53.407648,1.0220721001622144
2025-08-14T14:05:53.507697,1.0263114828189346
2025-08-14T14:05:53.606707,1.0226392893933811
2025-08-14T14:05:53.709707,1.0188949877656677
2025-08-14T14:05:53.810563,1.01874520704394
2025-08-14T14:05:53.908552,1.014851216292812
2025-08-14T14:05:54.011625,1.018453111935449
2025-08-14T14:05:54.111977,1.0147083988841328
2025-08-14T14:05:54.212174,1.018243280326465
2025-08-14T14:05:54.314709,1.0229451038775248
2025-08-14T14:05:54.414223,1.0145580000901873
2025-08-14T14:05:54.529560,1.0107299081683494
2025-08-14T14:05:54.616720,1.03020658814531
2025-08-14T14:05:54.721774,1.0146256722964386
2025-08-14T14:05:54.821328,1.0224975597848631
2025-08-14T14:05:54.922936,1.0223483068636636
2025-08-14T14:05:55.023930,1.010661975108394
2025-08-14T14:05:55.123909,1.0145580000901873
2025-08-14T14:05:55.226413,1.0188949877656677
2025-08-14T14:05:55.326134,1.018453111935449
2025-08-14T14:05:55.430540,1.0146256722964386
2025-08-14T14:05:55.528267,1.0146256722964386
2025-08-14T14:05:55.628345,1.0224154634408655
2025-08-14T14:05:55.733793,1.0223483068636636
2025-08-14T14:05:55.831803,1.0147985935874173
2025-08-14T14:05:55.936205,1.0111072558403484
2025-08-14T14:05:56.035493,1.0145580000901873
2025-08-14T14:05:56.134481,1.018453111935449
2025-08-14T14:05:56.234932,1.0146256722964386
2025-08-14T14:05:56.337105,1.0224154634408655
2025-08-14T14:05:56.436229,1.023012221277439
2025-08-14T14:05:56.536392,1.0146256722964386
2025-08-14T14:05:56.637750,1.018243280326465
2025-08-14T14:05:56.739832,1.0109563213086905
2025-08-14T14:05:56.838139,1.0146256722964386
2025-08-14T14:05:56.941075,1.0301399394849229
2025-08-14T14:05:57.041054,1.022706426863056
2025-08-14T14:05:57.143257,1.0071306928209465
2025-08-14T14:05:57.242728,1.01874520704394
2025-08-14T14:05:57.345653,1.0107299081683494
2025-08-14T14:05:57.444559,1.018400675346889
2025-08-14T14:05:57.546678,1.014851216292812
2025-08-14T14:05:57.649554,1.0107299081683494
2025-08-14T14:05:57.751564,1.0146256722964386
2025-08-14T14:05:57.848135,1.018243280326465
2025-08-14T14:05:57.949529,1.0226392893933811
2025-08-14T14:05:58.049527,1.010812953591811
2025-08-14T14:05:58.151270,1.014918868948154
2025-08-14T14:05:58.252597,1.0188949877656677
2025-08-14T14:05:58.351611,1.0142796719495073
2025-08-14T14:05:58.454669,1.014918868948154
2025-08-14T14:05:58.555482,1.014918868948154
2025-08-14T14:05:58.655011,1.0224154634408655
2025-08-14T14:05:58.757204,1.022706426863056
2025-08-14T14:05:58.858526,1.0266013420164617
2025-08-14T14:05:58.961706,1.011024234590843
2025-08-14T14:05:59.059371,1.010661975108394
2025-08-14T14:05:59.163021,1.0147083988841328
2025-08-14T14:05:59.261805,1.0185205253439913
2025-08-14T14:05:59.362298,1.0143473627244268
2025-08-14T14:05:59.469305,1.014918868948154
2025-08-14T14:05:59.565308,1.0150015716391774
2025-08-14T14:05:59.667295,1.0150015716391774
2025-08-14T14:05:59.766308,1.0147083988841328
2025-08-14T14:05:59.867305,1.0147083988841328
2025-08-14T14:05:59.968549,1.0105335939650892
2025-08-14T14:06:00.069956,1.018243280326465
2025-08-14T14:06:00.171736,1.018243280326465
2025-08-14T14:06:00.274002,1.014918868948154
2025-08-14T14:06:00.373411,1.014918868948154
2025-08-14T14:06:00.479425,1.010661975108394
2025-08-14T14:06:00.576574,1.0185205253439913
2025-08-14T14:06:00.690225,1.022706426863056
2025-08-14T14:06:00.782239,1.0186029356083752
2025-08-14T14:06:00.883235,1.0145580000901873
2025-08-14T14:06:00.980285,1.011024234590843
2025-08-14T14:06:01.083892,1.0266013420164617
2025-08-14T14:06:01.186160,1.0185205253439913
2025-08-14T14:06:01.281700,1.0147083988841328
2025-08-14T14:06:01.383691,1.010661975108394
2025-08-14T14:06:01.483294,1.0263114828189346
2025-08-14T14:06:01.587275,1.0145580000901873
2025-08-14T14:06:01.690273,1.018175848561534
2025-08-14T14:06:01.793799,1.0303843208400447
2025-08-14T14:06:01.888049,1.0191046161950206
2025-08-14T14:06:01.988316,1.0109563213086905
2025-08-14T14:06:02.090134,1.018453111935449
2025-08-14T14:06:02.189144,1.0188126011249563
2025-08-14T14:06:02.290145,1.0109563213086905
2025-08-14T14:06:02.390096,1.011024234590843
2025-08-14T14:06:02.491096,1.0147083988841328
2025-08-14T14:06:02.592085,1.0185205253439913
2025-08-14T14:06:02.692096,1.0146256722964386
2025-08-14T14:06:02.795883,1.0146256722964386
2025-08-14T14:06:02.894544,1.0145053621755775
2025-08-14T14:06:02.995850,1.010812953591811
2025-08-14T14:06:03.095216,1.0148061338295111
2025-08-14T14:06:03.199224,1.018453111935449
2025-08-14T14:06:03.297575,1.014527873762471
2025-08-14T14:06:03.397320,1.010661975108394
2025-08-14T14:06:03.498487,1.0142796719495073
2025-08-14T14:06:03.599484,1.0185205253439913
2025-08-14T14:06:03.701477,1.011024234590843
2025-08-14T14:06:03.802487,1.014166865777521
2025-08-14T14:06:03.984085,1.0221392748867444
2025-08-14T14:06:04.084780,1.010661975108394
2025-08-14T14:06:04.144329,1.018243280326465
2025-08-14T14:06:04.228518,1.0263114828189346
2025-08-14T14:06:04.326347,1.018453111935449
2025-08-14T14:06:04.427097,1.0111072558403484
2025-08-14T14:06:04.530451,1.0146256722964386
2025-08-14T14:06:04.627475,1.0224154634408655
2025-08-14T14:06:04.735267,1.018243280326465
2025-08-14T14:06:04.831219,1.0146256722964386
2025-08-14T14:06:04.932219,1.0186029356083752
2025-08-14T14:06:05.034943,1.0185205253439913
2025-08-14T14:06:05.134929,1.018243280326465
2025-08-14T14:06:05.235549,1.014918868948154
2025-08-14T14:06:05.337860,1.018243280326465
2025-08-14T14:06:05.436700,1.023012221277439
2025-08-14T14:06:05.536946,1.0223483068636636
2025-08-14T14:06:05.638369,1.0146256722964386
2025-08-14T14:06:05.740509,1.0188949877656677
2025-08-14T14:06:05.842233,1.02585790269608
2025-08-14T14:06:05.944519,1.0152270090393578
2025-08-14T14:06:06.042911,1.0185205253439913
2025-08-14T14:06:06.145102,1.0146256722964386
2025-08-14T14:06:06.248376,1.0143473627244268
2025-08-14T14:06:06.345699,1.0146256722964386
2025-08-14T14:06:06.447134,1.0188949877656677
2025-08-14T14:06:06.546761,1.0143473627244268
2025-08-14T14:06:06.661858,1.0150015716391774
2025-08-14T14:06:06.750538,1.0186029356083752
2025-08-14T14:06:06.850053,1.0186029356083752
2025-08-14T14:06:06.952684,1.0186029356083752
2025-08-14T14:06:07.052121,1.022788499852242
2025-08-14T14:06:07.151995,1.018243280326465
2025-08-14T14:06:07.255517,1.014851216292812
2025-08-14T14:06:07.355898,1.0223483068636636
2025-08-14T14:06:07.459401,1.0147083988841328
2025-08-14T14:06:07.557611,1.0146256722964386
2025-08-14T14:06:07.658187,1.0109563213086905
2025-08-14T14:06:07.759988,1.0142796719495073
2025-08-14T14:06:07.860367,1.0263932675388123
2025-08-14T14:06:07.962358,1.01874520704394
2025-08-14T14:06:08.064227,1.026489889936087
2025-08-14T14:06:08.163401,1.0146256722964386
2025-08-14T14:06:08.264072,1.018453111935449
2025-08-14T14:06:08.367193,1.022706426863056
2025-08-14T14:06:08.470531,1.0263114828189346
2025-08-14T14:06:08.570577,1.011024234590843
2025-08-14T14:06:08.671242,1.007214035001995
2025-08-14T14:06:08.770821,1.0188126011249563
2025-08-14T14:06:08.872338,1.0146256722964386
2025-08-14T14:06:08.972812,1.0188126011249563
2025-08-14T14:06:09.072994,1.0185205253439913
2025-08-14T14:06:09.177023,1.0185205253439913
2025-08-14T14:06:09.277195,1.011024234590843
2025-08-14T14:06:09.380875,1.0224154634408655
2025-08-14T14:06:09.478189,1.0224975597848631
2025-08-14T14:06:09.576664,1.0224154634408655
2025-08-14T14:06:09.678677,1.022788499852242
2025-08-14T14:06:09.779786,1.0188949877656677
2025-08-14T14:06:09.879771,1.018243280326465
2025-08-14T14:06:09.982938,1.014166865777521
2025-08-14T14:06:10.084361,1.0107299081683494
2025-08-14T14:06:10.186984,1.0185205253439913
2025-08-14T14:06:10.286012,1.014851216292812
2025-08-14T14:06:10.387925,1.014918868948154
2025-08-14T14:06:10.494222,1.018453111935449
2025-08-14T14:06:10.590592,1.0146256722964386
2025-08-14T14:06:10.696707,1.014851216292812
2025-08-14T14:06:10.803271,1.0185205253439913
2025-08-14T14:06:10.894243,1.0224154634408655
2025-08-14T14:06:10.997468,1.0142796719495073
2025-08-14T14:06:11.098267,1.0226392893933811
2025-08-14T14:06:11.200171,1.0224154634408655
2025-08-14T14:06:11.299005,1.0068352282066813
2025-08-14T14:06:11.399972,1.0188126011249563
2025-08-14T14:06:11.501576,1.0106091342680412
2025-08-14T14:06:11.602086,1.0150015716391774
2025-08-14T14:06:11.703099,1.0224154634408655
2025-08-14T14:06:11.804089,1.022885462758172
2025-08-14T14:06:11.906041,1.018453111935449
2025-08-14T14:06:12.008761,1.018453111935449
2025-08-14T14:06:12.107853,1.0145580000901873
2025-08-14T14:06:12.207853,1.0146256722964386
2025-08-14T14:06:12.309198,1.0224154634408655
2025-08-14T14:06:12.408553,1.0188126011249563
2025-08-14T14:06:12.509952,1.0340353780630525
2025-08-14T14:06:12.610949,1.0145580000901873
2025-08-14T14:06:12.711697,1.0143473627244268
2025-08-14T14:06:12.812850,1.011024234590843
2025-08-14T14:06:12.914450,1.0145580000901873
2025-08-14T14:06:13.014069,1.0145580000901873
2025-08-14T14:06:13.114825,1.014851216292812
2025-08-14T14:06:13.217398,1.0224975597848631
2025-08-14T14:06:13.317765,1.0191195639114186
2025-08-14T14:06:13.417421,1.019052190131104
2025-08-14T14:06:13.518365,1.0343230727147104
2025-08-14T14:06:13.664464,1.010812953591811
2025-08-14T14:06:13.721482,1.018243280326465
2025-08-14T14:06:13.823587,1.022706426863056
2025-08-14T14:06:13.921259,1.0185205253439913
2025-08-14T14:06:14.022316,1.0188126011249563
2025-08-14T14:06:14.123316,1.014851216292812
2025-08-14T14:06:14.223316,1.022788499852242
2025-08-14T14:06:14.324272,1.018453111935449
2025-08-14T14:06:14.424282,1.0152270090393578
2025-08-14T14:06:14.526282,1.018453111935449
2025-08-14T14:06:14.650282,1.0107299081683494
2025-08-14T14:06:14.730130,1.011024234590843
2025-08-14T14:06:14.832130,1.0146256722964386
2025-08-14T14:06:14.930878,1.0068352282066813
2025-08-14T14:06:15.029522,1.010812953591811
2025-08-14T14:06:15.132216,1.0147083988841328
2025-08-14T14:06:15.234015,1.0073124970916425
2025-08-14T14:06:15.342471,1.0185205253439913
2025-08-14T14:06:15.437996,1.0147083988841328
