id,time,x_axis,y_axis,z_axis,LED,fall,magnitude,light,temp,tilt,mag,sound,flame
1,20:07:33,-0.074219,0.019531,1.015625,000,-1,1.0185205253439913,156.311019,24.384881,0.020752,3.431396,0.319824,4.333496
2,20:07:33,-0.070312,0.019531,1.019531,000,-1,1.0221392748867444,156.127914,24.384881,0.020752,3.431396,0.319824,4.337158
3,20:07:33,-0.074219,0.015625,1.011719,000,-1,1.0145580000901873,156.066879,24.384881,0.020752,3.431396,0.317383,4.339599
4,20:07:33,-0.074219,0.019531,1.015625,000,-1,1.0185205253439913,156.066879,24.384881,0.020752,3.432617,0.322266,4.337158
5,20:07:34,-0.070312,0.019531,1.011719,000,-1,1.0143473627244268,156.127914,24.384881,0.020752,3.432617,0.324707,4.334716
6,20:07:34,-0.074219,0.015625,1.019531,000,-1,1.0223483068636636,156.249984,24.384881,0.020752,3.432617,0.335693,4.335937
7,20:07:34,-0.066406,0.019531,1.011719,000,-1,1.0140840950128347,156.127914,24.384881,0.020752,3.432617,0.335693,4.338378
8,20:07:34,-0.078125,0.015625,1.011719,000,-1,1.014851216292812,156.066879,24.384881,0.020752,3.431396,0.328369,4.338378
9,20:08:20,-0.078125,0.019531,1.007812,000,-1,1.011024234590843,157.348617,24.441588,0.020752,3.432617,0.317383,4.337158
10,20:08:20,-0.074219,0.019531,1.019531,000,-1,1.0224154634408655,157.348617,24.441588,0.020752,3.431396,0.317383,4.337158
11,20:08:20,-0.078125,0.015625,1.015625,000,-1,1.01874520704394,157.470687,24.432136,0.019531,3.431396,0.317383,4.334716
12,20:08:20,-0.074219,0.023438,1.011719,000,-1,1.0147083988841328,157.531722,24.441588,0.019531,3.431396,0.317383,4.333496
13,20:08:20,-0.074219,0.019531,1.019531,000,-1,1.0224154634408655,157.531722,24.441588,0.020752,3.431396,0.323486,4.34082
14,20:08:21,-0.074219,0.019531,1.019531,000,-1,1.0224154634408655,157.470687,24.441588,0.020752,3.431396,0.323486,4.337158
15,20:08:21,-0.078125,0.019531,1.023438,000,-1,1.0266013420164617,157.409652,24.441588,0.019531,3.431396,0.317383,4.335937
16,20:08:21,-0.074219,0.019531,1.019531,000,-1,1.0224154634408655,157.409652,24.441588,0.020752,3.432617,0.317383,4.335937
17,20:08:21,-0.074219,0.027344,1.011719,000,-1,1.0148061338295113,157.409652,24.441588,0.019531,3.431396,0.314941,4.334716
18,20:08:21,-0.074219,0.023438,1.019531,000,-1,1.0224975597848631,157.409652,24.441588,0.020752,3.432617,0.322266,4.334716
19,20:08:21,-0.070312,0.019531,1.007812,000,-1,1.0104505255820295,157.531722,24.441588,0.019531,3.431396,0.325928,4.333496
20,20:08:21,-0.078125,0.015625,1.011719,000,-1,1.014851216292812,157.531722,24.441588,0.019531,3.431396,0.328369,4.333496
21,20:08:21,-0.074219,0.019531,1.007812,000,-1,1.0107299081683494,157.592757,24.441588,0.019531,3.431396,0.335693,4.333496
22,20:08:21,-0.074219,0.019531,1.007812,000,-1,1.0107299081683494,157.531722,24.422684,0.019531,3.431396,0.340576,4.335937
23,20:08:21,-0.078125,0.019531,1.023438,000,-1,1.0266013420164617,157.470687,24.441588,0.019531,3.432617,0.345459,4.334716
24,20:08:22,-0.066406,0.023438,1.015625,000,-1,1.0180634741041443,157.470687,24.441588,0.020752,3.432617,0.336914,4.338378
25,20:08:22,-0.074219,0.027344,1.019531,000,-1,1.0225945502778704,157.409652,24.441588,0.019531,3.432617,0.328369,4.335937
26,20:08:22,-0.074219,0.023438,1.015625,000,-1,1.0186029356083752,157.409652,24.441588,0.019531,3.431396,0.323486,4.335937
27,20:08:22,-0.074219,0.027344,1.011719,000,-1,1.0148061338295113,157.409652,24.432136,0.019531,3.431396,0.318603,4.338378
28,20:08:22,-0.074219,0.015625,1.015625,000,-1,1.018453111935449,157.531722,24.441588,0.019531,3.431396,0.319824,4.334716
29,20:08:22,-0.078125,0.015625,1.019531,000,-1,1.0226392893933813,157.531722,24.441588,0.019531,3.431396,0.321045,4.333496
30,20:08:22,-0.078125,0.019531,1.015625,000,-1,1.0188126011249565,157.592757,24.441588,0.019531,3.431396,0.324707,4.334716
31,20:08:22,-0.082031,0.019531,1.015625,000,-1,1.0191195639114186,157.531722,24.441588,0.019531,3.431396,0.327148,4.335937
32,20:08:22,-0.078125,0.015625,1.011719,000,-1,1.014851216292812,157.470687,24.441588,0.019531,3.432617,0.322266,4.335937
33,20:08:22,-0.078125,0.019531,1.015625,000,-1,1.0188126011249565,157.409652,24.441588,0.019531,3.431396,0.319824,4.334716
34,20:08:23,-0.078125,0.015625,1.011719,000,-1,1.014851216292812,157.409652,24.441588,0.019531,3.431396,0.318603,4.338378
35,20:08:23,-0.074219,0.019531,1.015625,000,-1,1.0185205253439913,157.409652,24.422684,0.019531,3.431396,0.317383,4.335937
36,20:08:23,-0.082031,0.023438,1.011719,000,-1,1.015309686630636,157.470687,24.45104,0.019531,3.431396,0.319824,4.337158
37,20:08:23,-0.074219,0.027344,1.007812,000,-1,1.0109110651491555,157.409652,24.441588,0.019531,3.431396,0.322266,4.335937
38,20:08:23,-0.078125,0.023438,1.019531,000,-1,1.022788499852242,157.470687,24.441588,0.019531,3.432617,0.325928,4.334716
39,20:08:23,-0.078125,0.015625,1.011719,000,-1,1.014851216292812,157.531722,24.432136,0.020752,3.432617,0.327148,4.334716
40,20:08:23,-0.074219,0.019531,1.011719,000,-1,1.0146256722964386,157.531722,24.441588,0.019531,3.432617,0.333252,4.333496
41,20:08:23,-0.078125,0.023438,1.011719,000,-1,1.0150015716391774,157.592757,24.432136,0.019531,3.432617,0.338135,4.334716
42,20:08:23,-0.078125,0.023438,1.019531,000,-1,1.022788499852242,157.531722,24.441588,0.019531,3.430175,0.344238,4.337158
43,20:08:23,-0.078125,0.023438,1.011719,000,-1,1.0150015716391774,157.470687,24.432136,0.019531,3.431396,0.343018,4.335937
44,20:08:24,-0.074219,0.023438,1.015625,000,-1,1.0186029356083752,157.409652,24.441588,0.019531,3.431396,0.335693,4.335937
45,20:08:24,-0.074219,0.015625,1.015625,000,-1,1.018453111935449,157.348617,24.432136,0.020752,3.432617,0.328369,4.337158
46,20:08:24,-0.074219,0.019531,1.015625,000,-1,1.0185205253439913,157.348617,24.432136,0.019531,3.431396,0.324707,4.338378
47,20:08:24,-0.074219,0.019531,1.023438,000,-1,1.0263114828189346,157.348617,24.441588,0.019531,3.431396,0.318603,4.338378
48,20:08:24,-0.078125,0.019531,1.019531,000,-1,1.0227064268630561,157.348617,24.441588,0.019531,3.432617,0.317383,4.335937
49,20:08:24,-0.070312,0.019531,1.019531,000,-1,1.0221392748867444,157.409652,24.432136,0.019531,3.431396,0.318603,4.334716
50,20:08:24,-0.078125,0.011719,1.011719,000,-1,1.0147985935874173,157.409652,24.441588,0.019531,3.431396,0.325928,4.334716
51,20:08:24,-0.074219,0.015625,1.023438,000,-1,1.0262445811939764,157.348617,24.441588,0.019531,3.431396,0.324707,4.338378
52,20:08:24,-0.074219,0.019531,1.015625,000,-1,1.0185205253439913,157.287582,24.432136,0.019531,3.431396,0.319824,4.338378
53,20:08:24,-0.074219,0.015625,1.015625,000,-1,1.018453111935449,157.287582,24.432136,0.019531,3.432617,0.318603,4.342041
54,20:08:25,-0.074219,0.015625,1.023438,000,-1,1.0262445811939764,157.226546,24.432136,0.019531,3.432617,0.319824,4.337158
55,20:08:25,-0.074219,0.023438,1.011719,000,-1,1.0147083988841328,157.226546,24.432136,0.019531,3.430175,0.322266,4.337158
56,20:08:25,-0.078125,0.015625,1.011719,000,-1,1.014851216292812,157.226546,24.432136,0.020752,3.432617,0.323486,4.337158
57,20:08:25,-0.078125,0.023438,1.015625,000,-1,1.0188949877656677,157.226546,24.441588,0.019531,3.432617,0.333252,4.337158
58,20:08:25,-0.078125,0.019531,1.019531,000,-1,1.0227064268630561,157.043441,24.441588,0.019531,3.431396,0.344238,4.337158
59,20:08:25,-0.074219,0.019531,1.011719,000,-1,1.0146256722964386,156.7993,24.441588,0.020752,3.432617,0.335693,4.339599
60,20:08:25,-0.074219,0.019531,1.011719,000,-1,1.0146256722964386,156.67723,24.432136,0.019531,3.432617,0.330811,4.338378
61,20:08:25,-0.078125,0.015625,1.015625,000,-1,1.01874520704394,156.616195,24.432136,0.019531,3.431396,0.324707,4.34082
62,20:08:25,-0.074219,0.015625,1.003906,000,-1,1.0067670323476032,156.616195,24.441588,0.020752,3.431396,0.318603,4.339599
63,20:08:26,-0.078125,0.023438,1.015625,000,-1,1.0188949877656677,156.616195,24.432136,0.019531,3.430175,0.316162,4.339599
64,20:08:26,-0.078125,0.015625,1.019531,000,-1,1.0226392893933813,156.616195,24.432136,0.019531,3.432617,0.316162,4.335937
65,20:08:26,-0.070312,0.019531,1.011719,000,-1,1.0143473627244268,156.616195,24.441588,0.019531,3.432617,0.316162,4.337158
66,20:08:26,-0.078125,0.019531,1.015625,000,-1,1.0188126011249565,156.67723,24.441588,0.019531,3.432617,0.319824,4.337158
67,20:08:26,-0.074219,0.019531,1.027344,000,-1,1.03020658814531,156.67723,24.441588,0.019531,3.431396,0.323486,4.339599
68,20:08:26,-0.078125,0.019531,1.015625,000,-1,1.0188126011249565,156.616195,24.441588,0.020752,3.431396,0.325928,4.337158
69,20:08:26,-0.078125,0.015625,1.015625,000,-1,1.01874520704394,156.55516,24.432136,0.020752,3.432617,0.322266,4.339599
70,20:08:26,-0.074219,0.019531,1.015625,000,-1,1.0185205253439913,156.494125,24.432136,0.020752,3.432617,0.318603,4.339599
71,20:08:26,-0.074219,0.019531,1.015625,000,-1,1.0185205253439913,156.433089,24.432136,0.020752,3.431396,0.317383,4.338378
72,20:08:26,-0.074219,0.023438,1.015625,000,-1,1.0186029356083752,156.433089,24.441588,0.020752,3.431396,0.319824,4.339599
73,20:08:27,-0.078125,0.023438,1.015625,000,-1,1.0188949877656677,156.55516,24.441588,0.020752,3.432617,0.321045,4.337158
74,20:08:27,-0.070312,0.015625,1.011719,000,-1,1.0142796719495073,156.616195,24.441588,0.020752,3.432617,0.324707,4.337158
75,20:08:27,-0.078125,0.015625,1.019531,000,-1,1.0226392893933813,156.67723,24.432136,0.020752,3.431396,0.328369,4.337158
