id,fall,magnitude,timestamp,light,temp
83,0,1.0224154634408655,2025-08-14T14:05:44.293886,156.616195,24.432136
84,0,1.0226392893933811,2025-08-14T14:05:44.391888,156.616195,24.432136
85,0,1.0224154634408655,2025-08-14T14:05:44.491889,156.67723,24.432136
86,0,1.0147985935874173,2025-08-14T14:05:44.685883,156.738265,24.432136
87,0,1.010812953591811,2025-08-14T14:05:44.734898,156.494125,24.432136
88,0,1.0146256722964386,2025-08-14T14:05:44.829898,156.55516,24.432136
89,0,1.0186029356083752,2025-08-14T14:05:44.933201,156.616195,24.432136
90,0,1.0223483068636636,2025-08-14T14:05:45.036163,156.738265,24.432136
91,0,1.0185205253439913,2025-08-14T14:05:45.171355,156.738265,24.441588
92,0,1.022706426863056,2025-08-14T14:05:45.234843,156.738265,24.432136
93,0,1.0109563213086905,2025-08-14T14:05:45.335728,156.55516,24.432136
94,0,1.0185205253439913,2025-08-14T14:05:45.435090,156.55516,24.432136
95,0,1.0260363429961925,2025-08-14T14:05:45.538109,156.55516,24.432136
96,0,1.0147083988841328,2025-08-14T14:05:45.662124,156.494125,24.432136
97,0,1.0185205253439913,2025-08-14T14:05:45.742958,156.55516,24.432136
98,0,1.01874520704394,2025-08-14T14:05:45.845382,156.67723,24.432136
99,0,1.018243280326465,2025-08-14T14:05:45.945387,156.67723,24.441588
100,0,1.0071306928209465,2025-08-14T14:05:46.046055,156.67723,24.432136
101,0,1.0185205253439913,2025-08-14T14:05:46.154493,156.616195,24.432136
102,0,1.0185205253439913,2025-08-14T14:05:46.245790,156.55516,24.432136
103,0,1.018453111935449,2025-08-14T14:05:46.353510,156.55516,24.432136
104,0,1.0184231008303966,2025-08-14T14:05:46.447375,156.494125,24.432136
105,0,1.0147083988841328,2025-08-14T14:05:46.547196,156.55516,24.432136
106,0,1.0150015716391774,2025-08-14T14:05:46.648057,156.55516,24.432136
107,0,1.0107299081683494,2025-08-14T14:05:46.861622,156.67723,24.441588
108,0,1.018243280326465,2025-08-14T14:05:46.983326,156.67723,24.441588
109,0,1.0146256722964386,2025-08-14T14:05:47.054081,156.55516,24.432136
110,0,1.018453111935449,2025-08-14T14:05:47.160807,156.494125,24.432136
111,0,1.014430112008215,2025-08-14T14:05:47.258959,156.494125,24.432136
112,0,1.0145580000901873,2025-08-14T14:05:47.357948,156.616195,24.432136
113,0,1.0183257130275165,2025-08-14T14:05:47.457960,156.7993,24.441588
114,0,1.011024234590843,2025-08-14T14:05:47.559270,156.860335,24.432136
115,0,1.02229607007119,2025-08-14T14:05:47.666181,157.043441,24.432136
116,0,1.0266013420164617,2025-08-14T14:05:47.763186,157.104476,24.441588
117,0,1.0188126011249563,2025-08-14T14:05:47.861839,157.165511,24.441588
118,0,1.0185205253439913,2025-08-14T14:05:47.963742,157.165511,24.441588
119,0,1.0146256722964386,2025-08-14T14:05:48.062760,157.226546,24.441588
120,0,1.0143473627244268,2025-08-14T14:05:48.174268,157.226546,24.441588
121,0,1.011024234590843,2025-08-14T14:05:48.265639,157.348617,24.441588
122,0,1.0107299081683494,2025-08-14T14:05:48.366746,157.409652,24.441588
123,0,1.0226392893933811,2025-08-14T14:05:48.466459,157.470687,24.441588
124,0,1.010661975108394,2025-08-14T14:05:48.569152,157.409652,24.441588
125,0,1.014918868948154,2025-08-14T14:05:48.675773,157.348617,24.441588
126,0,1.0186029356083752,2025-08-14T14:05:48.772192,157.287582,24.432136
127,0,1.0188126011249563,2025-08-14T14:05:48.871606,157.287582,24.441588
128,0,1.0145580000901873,2025-08-14T14:05:48.974278,157.348617,24.441588
129,0,1.014851216292812,2025-08-14T14:05:49.074084,157.409652,24.441588
130,0,1.0188126011249563,2025-08-14T14:05:49.199765,157.531722,24.441588
131,0,1.0107299081683494,2025-08-14T14:05:49.276414,157.531722,24.45104
132,0,1.0147083988841328,2025-08-14T14:05:49.376843,157.531722,24.441588
133,0,1.0188126011249563,2025-08-14T14:05:49.477278,157.470687,24.441588
134,0,1.01874520704394,2025-08-14T14:05:49.578497,157.470687,24.441588
135,0,1.0107299081683494,2025-08-14T14:05:49.690398,157.409652,24.45104
136,0,1.022788499852242,2025-08-14T14:05:49.780328,157.348617,24.441588
137,0,1.0224154634408655,2025-08-14T14:05:49.881325,157.348617,24.441588
138,0,1.0103825737377896,2025-08-14T14:05:49.982594,157.348617,24.441588
139,0,1.0185205253439913,2025-08-14T14:05:50.081302,157.409652,24.441588
140,0,1.01874520704394,2025-08-14T14:05:50.187631,157.470687,24.45104
141,0,1.0146256722964386,2025-08-14T14:05:50.284074,157.531722,24.441588
142,0,1.018453111935449,2025-08-14T14:05:50.386167,157.531722,24.441588
143,0,1.0188126011249563,2025-08-14T14:05:50.485580,157.470687,24.432136
144,0,1.0223483068636636,2025-08-14T14:05:50.586353,157.409652,24.441588
145,0,1.014851216292812,2025-08-14T14:05:50.686491,157.409652,24.441588
146,0,1.018453111935449,2025-08-14T14:05:50.787555,157.409652,24.441588
147,0,1.0188126011249563,2025-08-14T14:05:50.895558,157.348617,24.441588
148,0,1.022706426863056,2025-08-14T14:05:50.991452,157.409652,24.441588
149,0,1.01874520704394,2025-08-14T14:05:51.096757,157.470687,24.45104
150,0,1.014430112008215,2025-08-14T14:05:51.196357,157.531722,24.45104
151,0,1.014851216292812,2025-08-14T14:05:51.294431,157.531722,24.45104
152,0,1.022706426863056,2025-08-14T14:05:51.395511,157.470687,24.45104
153,0,1.0147083988841328,2025-08-14T14:05:51.500321,157.348617,24.45104
154,0,1.014851216292812,2025-08-14T14:05:51.602231,157.409652,24.45104
155,0,1.0226392893933811,2025-08-14T14:05:51.703802,157.470687,24.441588
156,0,1.0266013420164617,2025-08-14T14:05:51.802811,157.531722,24.45104
157,0,1.0188126011249563,2025-08-14T14:05:51.905107,157.592757,24.45104
158,0,1.0188126011249563,2025-08-14T14:05:52.008104,157.531722,24.45104
159,0,1.0186029356083752,2025-08-14T14:05:52.140634,157.470687,24.460493
160,0,1.01874520704394,2025-08-14T14:05:52.235643,157.409652,24.441588
161,0,1.0218108227171994,2025-08-14T14:05:52.343631,157.348617,24.441588
162,0,1.019052190131104,2025-08-14T14:05:52.448651,157.348617,24.441588
163,0,1.022587067465162,2025-08-14T14:05:52.559631,157.409652,24.45104
164,0,1.0260363429961925,2025-08-14T14:05:52.654630,157.470687,24.441588
165,0,1.018453111935449,2025-08-14T14:05:52.727633,157.470687,24.441588
166,0,1.018175848561534,2025-08-14T14:05:52.823632,157.531722,24.441588
167,0,1.0185205253439913,2025-08-14T14:05:52.921650,157.531722,24.45104
168,0,1.0150015716391774,2025-08-14T14:05:53.024634,157.409652,24.441588
169,0,1.0222213934119164,2025-08-14T14:05:53.126631,157.409652,24.441588
170,0,1.014918868948154,2025-08-14T14:05:53.228653,157.104476,24.441588
171,0,1.0111072558403484,2025-08-14T14:05:53.331653,157.287582,24.45104
172,0,1.0220721001622144,2025-08-14T14:05:53.438631,157.409652,24.441588
173,0,1.0263114828189346,2025-08-14T14:05:53.526694,157.470687,24.441588
174,0,1.0226392893933811,2025-08-14T14:05:53.622707,157.470687,24.422684
175,0,1.0188949877656677,2025-08-14T14:05:53.732701,157.287582,24.441588
176,0,1.01874520704394,2025-08-14T14:05:53.826561,157.226546,24.441588
177,0,1.014851216292812,2025-08-14T14:05:53.924548,157.226546,24.441588
178,0,1.018453111935449,2025-08-14T14:05:54.028638,157.287582,24.441588
179,0,1.0147083988841328,2025-08-14T14:05:54.125980,157.287582,24.45104
180,0,1.018243280326465,2025-08-14T14:05:54.227135,157.226546,24.441588
181,0,1.0229451038775248,2025-08-14T14:05:54.329696,157.226546,24.441588
182,0,1.0145580000901873,2025-08-14T14:05:54.433224,157.043441,24.441588
183,0,1.0107299081683494,2025-08-14T14:05:54.543561,156.921371,24.441588
184,0,1.03020658814531,2025-08-14T14:05:54.630720,156.860335,24.441588
185,0,1.0146256722964386,2025-08-14T14:05:54.740775,156.7993,24.441588
186,0,1.0224975597848631,2025-08-14T14:05:54.839330,156.921371,24.441588
187,0,1.0223483068636636,2025-08-14T14:05:54.940957,156.860335,24.441588
188,0,1.010661975108394,2025-08-14T14:05:55.039923,156.738265,24.441588
189,0,1.0145580000901873,2025-08-14T14:05:55.139909,156.67723,24.441588
190,0,1.0188949877656677,2025-08-14T14:05:55.242405,156.55516,24.441588
191,0,1.018453111935449,2025-08-14T14:05:55.343128,156.494125,24.45104
192,0,1.0146256722964386,2025-08-14T14:05:55.447539,156.55516,24.45104
193,0,1.0146256722964386,2025-08-14T14:05:55.545280,156.55516,24.441588
194,0,1.0224154634408655,2025-08-14T14:05:55.645348,156.55516,24.45104
195,0,1.0223483068636636,2025-08-14T14:05:55.753790,156.55516,24.45104
196,0,1.0147985935874173,2025-08-14T14:05:55.848801,156.433089,24.441588
197,0,1.0111072558403484,2025-08-14T14:05:55.954195,156.311019,24.441588
198,0,1.0145580000901873,2025-08-14T14:05:56.053499,156.188949,24.441588
199,0,1.018453111935449,2025-08-14T14:05:56.152481,156.249984,24.45104
200,0,1.0146256722964386,2025-08-14T14:05:56.251921,156.311019,24.441588
201,0,1.0224154634408655,2025-08-14T14:05:56.353100,156.311019,24.45104
202,0,1.023012221277439,2025-08-14T14:05:56.453229,156.311019,24.441588
203,0,1.0146256722964386,2025-08-14T14:05:56.551961,156.311019,24.441588
204,0,1.018243280326465,2025-08-14T14:05:56.655742,156.311019,24.45104
205,0,1.0109563213086905,2025-08-14T14:05:56.759754,156.311019,24.441588
206,0,1.0146256722964386,2025-08-14T14:05:56.857701,156.188949,24.45104
207,0,1.0301399394849229,2025-08-14T14:05:56.960085,155.944808,24.45104
208,0,1.022706426863056,2025-08-14T14:05:57.060058,155.639633,24.45104
209,0,1.0071306928209465,2025-08-14T14:05:57.191712,155.334457,24.441588
210,0,1.01874520704394,2025-08-14T14:05:57.260726,154.907211,24.45104
211,0,1.0107299081683494,2025-08-14T14:05:57.363655,154.846176,24.441588
212,0,1.018400675346889,2025-08-14T14:05:57.462561,154.907211,24.45104
213,0,1.014851216292812,2025-08-14T14:05:57.563680,155.151351,24.45104
214,0,1.0107299081683494,2025-08-14T14:05:57.665553,155.517562,24.45104
215,0,1.0146256722964386,2025-08-14T14:05:57.767564,155.822738,24.441588
216,0,1.018243280326465,2025-08-14T14:05:57.866122,156.005843,24.441588
217,0,1.0226392893933811,2025-08-14T14:05:57.970527,156.127914,24.441588
218,0,1.010812953591811,2025-08-14T14:05:58.065515,156.249984,24.45104
219,0,1.014918868948154,2025-08-14T14:05:58.166272,156.433089,24.45104
220,0,1.0188949877656677,2025-08-14T14:05:58.268608,156.55516,24.441588
221,0,1.0142796719495073,2025-08-14T14:05:58.365611,156.616195,24.441588
222,0,1.014918868948154,2025-08-14T14:05:58.472670,156.738265,24.45104
223,0,1.014918868948154,2025-08-14T14:05:58.570482,156.860335,24.441588
224,0,1.0224154634408655,2025-08-14T14:05:58.670012,156.982406,24.441588
225,0,1.022706426863056,2025-08-14T14:05:58.775216,156.982406,24.45104
226,0,1.0266013420164617,2025-08-14T14:05:58.873523,156.921371,24.45104
227,0,1.011024234590843,2025-08-14T14:05:58.985706,156.921371,24.441588
228,0,1.010661975108394,2025-08-14T14:05:59.075979,156.921371,24.441588
229,0,1.0147083988841328,2025-08-14T14:05:59.180006,157.043441,24.441588
230,0,1.0185205253439913,2025-08-14T14:05:59.278295,157.165511,24.45104
231,0,1.0143473627244268,2025-08-14T14:05:59.379297,157.287582,24.45104
232,0,1.014918868948154,2025-08-14T14:05:59.485294,157.348617,24.45104
233,0,1.0150015716391774,2025-08-14T14:05:59.582296,157.287582,24.45104
234,0,1.0150015716391774,2025-08-14T14:05:59.684295,157.287582,24.441588
235,0,1.0147083988841328,2025-08-14T14:05:59.783308,157.287582,24.45104
236,0,1.0147083988841328,2025-08-14T14:05:59.885308,157.348617,24.45104
237,0,1.0105335939650892,2025-08-14T14:05:59.995549,157.348617,24.45104
238,0,1.018243280326465,2025-08-14T14:06:00.087946,157.409652,24.432136
239,0,1.018243280326465,2025-08-14T14:06:00.187737,157.470687,24.45104
240,0,1.014918868948154,2025-08-14T14:06:00.290000,157.592757,24.45104
241,0,1.014918868948154,2025-08-14T14:06:00.392422,157.592757,24.45104
242,0,1.010661975108394,2025-08-14T14:06:00.499425,157.531722,24.441588
243,0,1.0185205253439913,2025-08-14T14:06:00.593569,157.531722,24.45104
244,0,1.022706426863056,2025-08-14T14:06:00.717223,157.470687,24.460493
245,0,1.0186029356083752,2025-08-14T14:06:00.801223,157.470687,24.45104
246,0,1.0145580000901873,2025-08-14T14:06:00.904224,157.531722,24.45104
247,0,1.011024234590843,2025-08-14T14:06:00.998286,157.653792,24.45104
248,0,1.0266013420164617,2025-08-14T14:06:01.101879,157.714828,24.45104
249,0,1.0185205253439913,2025-08-14T14:06:01.210165,157.714828,24.45104
250,0,1.0147083988841328,2025-08-14T14:06:01.300700,157.592757,24.45104
251,0,1.010661975108394,2025-08-14T14:06:01.404690,157.592757,24.45104
252,0,1.0263114828189346,2025-08-14T14:06:01.502296,157.592757,24.45104
253,0,1.0145580000901873,2025-08-14T14:06:01.604274,157.531722,24.45104
254,0,1.018175848561534,2025-08-14T14:06:01.707266,157.592757,24.45104
255,0,1.0303843208400447,2025-08-14T14:06:01.809799,157.653792,24.45104
256,0,1.0191046161950206,2025-08-14T14:06:01.906050,157.714828,24.45104
257,0,1.0109563213086905,2025-08-14T14:06:02.005521,157.775863,24.441588
258,0,1.018453111935449,2025-08-14T14:06:02.109134,157.836898,24.45104
259,0,1.0188126011249563,2025-08-14T14:06:02.213144,157.775863,24.45104
260,0,1.0109563213086905,2025-08-14T14:06:02.306130,157.714828,24.45104
261,0,1.011024234590843,2025-08-14T14:06:02.406082,157.714828,24.441588
262,0,1.0147083988841328,2025-08-14T14:06:02.508096,157.653792,24.441588
263,0,1.0185205253439913,2025-08-14T14:06:02.612096,157.653792,24.45104
264,0,1.0146256722964386,2025-08-14T14:06:02.709096,157.592757,24.45104
265,0,1.0146256722964386,2025-08-14T14:06:02.810883,157.592757,24.460493
266,0,1.0145053621755775,2025-08-14T14:06:02.912539,157.653792,24.45104
267,0,1.010812953591811,2025-08-14T14:06:03.010849,157.714828,24.45104
268,0,1.0148061338295111,2025-08-14T14:06:03.112216,157.714828,24.45104
269,0,1.018453111935449,2025-08-14T14:06:03.220224,157.775863,24.441588
270,0,1.014527873762471,2025-08-14T14:06:03.312575,157.836898,24.45104
271,0,1.010661975108394,2025-08-14T14:06:03.415320,157.836898,24.460493
272,0,1.0142796719495073,2025-08-14T14:06:03.516633,157.836898,24.45104
273,0,1.0185205253439913,2025-08-14T14:06:03.615487,157.775863,24.45104
274,0,1.011024234590843,2025-08-14T14:06:03.719475,157.714828,24.45104
275,0,1.014166865777521,2025-08-14T14:06:03.820496,157.653792,24.460493
276,0,1.0221392748867444,2025-08-14T14:06:04.000085,157.714828,24.45104
277,0,1.010661975108394,2025-08-14T14:06:04.100793,157.653792,24.45104
278,0,1.018243280326465,2025-08-14T14:06:04.161345,157.775863,24.45104
279,0,1.0263114828189346,2025-08-14T14:06:04.244493,157.714828,24.45104
280,0,1.018453111935449,2025-08-14T14:06:04.342348,157.714828,24.45104
281,0,1.0111072558403484,2025-08-14T14:06:04.442096,157.653792,24.45104
282,0,1.0146256722964386,2025-08-14T14:06:04.547451,157.714828,24.45104
283,0,1.0224154634408655,2025-08-14T14:06:04.644475,157.714828,24.45104
284,0,1.018243280326465,2025-08-14T14:06:04.757268,157.897933,24.45104
285,0,1.0146256722964386,2025-08-14T14:06:04.848219,157.836898,24.45104
286,0,1.0186029356083752,2025-08-14T14:06:04.949227,157.775863,24.45104
287,0,1.0185205253439913,2025-08-14T14:06:05.050943,157.714828,24.45104
288,0,1.018243280326465,2025-08-14T14:06:05.150740,157.653792,24.45104
289,0,1.014918868948154,2025-08-14T14:06:05.251549,157.653792,24.45104
290,0,1.018243280326465,2025-08-14T14:06:05.353850,157.653792,24.45104
291,0,1.023012221277439,2025-08-14T14:06:05.453700,157.653792,24.45104
292,0,1.0223483068636636,2025-08-14T14:06:05.552944,157.714828,24.45104
293,0,1.0146256722964386,2025-08-14T14:06:05.653369,157.775863,24.45104
294,0,1.0188949877656677,2025-08-14T14:06:05.763509,157.836898,24.45104
295,0,1.02585790269608,2025-08-14T14:06:05.859293,157.775863,24.45104
296,0,1.0152270090393578,2025-08-14T14:06:05.963519,157.653792,24.45104
297,0,1.0185205253439913,2025-08-14T14:06:06.058911,157.653792,24.45104
298,0,1.0146256722964386,2025-08-14T14:06:06.161102,157.653792,24.45104
299,0,1.0143473627244268,2025-08-14T14:06:06.264376,157.714828,24.441588
300,0,1.0146256722964386,2025-08-14T14:06:06.362699,157.775863,24.441588
301,0,1.0188949877656677,2025-08-14T14:06:06.464134,157.836898,24.45104
302,0,1.0143473627244268,2025-08-14T14:06:06.563761,157.836898,24.45104
303,0,1.0150015716391774,2025-08-14T14:06:06.677858,157.836898,24.441588
304,0,1.0186029356083752,2025-08-14T14:06:06.770538,157.775863,24.441588
305,0,1.0186029356083752,2025-08-14T14:06:06.867039,157.714828,24.45104
306,0,1.0186029356083752,2025-08-14T14:06:06.969684,157.653792,24.441588
307,0,1.022788499852242,2025-08-14T14:06:07.070121,157.653792,24.441588
308,0,1.018243280326465,2025-08-14T14:06:07.167996,157.775863,24.45104
309,0,1.014851216292812,2025-08-14T14:06:07.273517,157.836898,24.441588
310,0,1.0223483068636636,2025-08-14T14:06:07.373898,157.836898,24.441588
311,0,1.0147083988841328,2025-08-14T14:06:07.475329,157.836898,24.441588
312,0,1.0146256722964386,2025-08-14T14:06:07.574611,157.775863,24.441588
313,0,1.0109563213086905,2025-08-14T14:06:07.674187,157.714828,24.441588
314,0,1.0142796719495073,2025-08-14T14:06:07.776983,157.714828,24.441588
315,0,1.0263932675388123,2025-08-14T14:06:07.876352,157.653792,24.432136
316,0,1.01874520704394,2025-08-14T14:06:07.979360,157.714828,24.441588
317,0,1.026489889936087,2025-08-14T14:06:08.081224,157.836898,24.432136
318,0,1.0146256722964386,2025-08-14T14:06:08.181401,157.836898,24.432136
319,0,1.018453111935449,2025-08-14T14:06:08.282072,157.836898,24.422684
320,0,1.022706426863056,2025-08-14T14:06:08.383190,157.775863,24.422684
321,0,1.0263114828189346,2025-08-14T14:06:08.486531,157.653792,24.422684
322,0,1.011024234590843,2025-08-14T14:06:08.586577,157.653792,24.422684
323,0,1.007214035001995,2025-08-14T14:06:08.688246,157.714828,24.413233
324,0,1.0188126011249563,2025-08-14T14:06:08.789335,157.714828,24.422684
325,0,1.0146256722964386,2025-08-14T14:06:08.890323,157.775863,24.422684
326,0,1.0188126011249563,2025-08-14T14:06:08.990812,157.836898,24.413233
327,0,1.0185205253439913,2025-08-14T14:06:09.090994,157.836898,24.413233
328,0,1.0185205253439913,2025-08-14T14:06:09.196033,157.775863,24.413233
329,0,1.011024234590843,2025-08-14T14:06:09.296195,157.714828,24.413233
330,0,1.0224154634408655,2025-08-14T14:06:09.397879,157.653792,24.403782
331,0,1.0224975597848631,2025-08-14T14:06:09.495189,157.653792,24.413233
332,0,1.0224154634408655,2025-08-14T14:06:09.593664,157.653792,24.413233
333,0,1.022788499852242,2025-08-14T14:06:09.734772,157.653792,24.413233
334,0,1.0188949877656677,2025-08-14T14:06:09.798787,157.836898,24.413233
335,0,1.018243280326465,2025-08-14T14:06:09.899772,157.836898,24.413233
336,0,1.014166865777521,2025-08-14T14:06:10.001929,157.775863,24.413233
337,0,1.0107299081683494,2025-08-14T14:06:10.103361,157.653792,24.403782
338,0,1.0185205253439913,2025-08-14T14:06:10.210981,157.592757,24.403782
339,0,1.014851216292812,2025-08-14T14:06:10.303014,157.592757,24.403782
340,0,1.014918868948154,2025-08-14T14:06:10.407925,157.714828,24.413233
341,0,1.018453111935449,2025-08-14T14:06:10.511222,157.714828,24.413233
342,0,1.0146256722964386,2025-08-14T14:06:10.607592,157.714828,24.413233
343,0,1.014851216292812,2025-08-14T14:06:10.713698,157.653792,24.403782
344,0,1.0185205253439913,2025-08-14T14:06:10.820269,157.592757,24.403782
345,0,1.0224154634408655,2025-08-14T14:06:10.912243,157.531722,24.403782
346,0,1.0142796719495073,2025-08-14T14:06:11.015470,157.592757,24.403782
347,0,1.0226392893933811,2025-08-14T14:06:11.115267,157.714828,24.413233
348,0,1.0224154634408655,2025-08-14T14:06:11.217171,157.714828,24.413233
349,0,1.0068352282066813,2025-08-14T14:06:11.315005,157.653792,24.413233
350,0,1.0188126011249563,2025-08-14T14:06:11.416976,157.531722,24.413233
351,0,1.0106091342680412,2025-08-14T14:06:11.550099,157.531722,24.413233
352,0,1.0150015716391774,2025-08-14T14:06:11.619085,157.531722,24.413233
353,0,1.0224154634408655,2025-08-14T14:06:11.722099,157.592757,24.413233
354,0,1.022885462758172,2025-08-14T14:06:11.821087,157.653792,24.413233
355,0,1.018453111935449,2025-08-14T14:06:11.923041,157.714828,24.403782
356,0,1.018453111935449,2025-08-14T14:06:12.025677,157.714828,24.413233
357,0,1.0145580000901873,2025-08-14T14:06:12.125839,157.653792,24.413233
358,0,1.0146256722964386,2025-08-14T14:06:12.225853,157.653792,24.422684
359,0,1.0224154634408655,2025-08-14T14:06:12.356553,157.592757,24.422684
360,0,1.0188126011249563,2025-08-14T14:06:12.427540,157.531722,24.413233
361,0,1.0340353780630525,2025-08-14T14:06:12.525952,157.470687,24.413233
