timestamp,x_axis,y_axis,z_axis,magnitude
2025-08-14T14:05:43.270329,-0.078125,0.023438,1.015625,1.0188949877656677
2025-08-14T14:05:43.376625,-0.070312,0.015625,1.011719,1.0142796719495073
2025-08-14T14:05:43.474606,-0.078125,0.015625,1.019531,1.0226392893933811
2025-08-14T14:05:43.575865,-0.074219,0.023438,1.015625,1.0186029356083752
2025-08-14T14:05:43.689865,-0.078125,0.011719,1.011719,1.0147985935874173
2025-08-14T14:05:43.780855,-0.074219,0.011719,1.015625,1.018400675346889
2025-08-14T14:05:43.875567,-0.074219,0.019531,1.019531,1.0224154634408655
2025-08-14T14:05:43.975567,-0.078125,0.019531,1.007812,1.011024234590843
2025-08-14T14:05:44.077153,-0.078125,0.019531,1.023438,1.0266013420164617
2025-08-14T14:05:44.179150,-0.078125,0.019531,1.011719,1.014918868948154
2025-08-14T14:05:44.281889,-0.074219,0.019531,1.019531,1.0224154634408655
2025-08-14T14:05:44.380889,-0.078125,0.015625,1.019531,1.0226392893933811
2025-08-14T14:05:44.479889,-0.074219,0.019531,1.019531,1.0224154634408655
2025-08-14T14:05:44.674884,-0.078125,0.011719,1.011719,1.0147985935874173
2025-08-14T14:05:44.720895,-0.074219,0.023438,1.007812,1.010812953591811
2025-08-14T14:05:44.819895,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:05:44.923187,-0.074219,0.023438,1.015625,1.0186029356083752
2025-08-14T14:05:45.026163,-0.074219,0.015625,1.019531,1.0223483068636636
2025-08-14T14:05:45.159355,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:05:45.223848,-0.078125,0.019531,1.019531,1.022706426863056
2025-08-14T14:05:45.326728,-0.078125,0.015625,1.007812,1.0109563213086905
2025-08-14T14:05:45.424984,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:05:45.528119,-0.070312,0.019531,1.023438,1.0260363429961925
2025-08-14T14:05:45.652110,-0.074219,0.023438,1.011719,1.0147083988841328
2025-08-14T14:05:45.731974,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:05:45.833387,-0.078125,0.015625,1.015625,1.01874520704394
2025-08-14T14:05:45.934373,-0.070312,0.019531,1.015625,1.018243280326465
2025-08-14T14:05:46.035057,-0.078125,0.019531,1.003906,1.0071306928209465
2025-08-14T14:05:46.139489,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:05:46.235777,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:05:46.343524,-0.074219,0.015625,1.015625,1.018453111935449
2025-08-14T14:05:46.437385,-0.070312,0.027344,1.015625,1.0184231008303966
2025-08-14T14:05:46.536198,-0.074219,0.023438,1.011719,1.0147083988841328
2025-08-14T14:05:46.638044,-0.078125,0.023438,1.011719,1.0150015716391774
2025-08-14T14:05:46.850621,-0.074219,0.019531,1.007812,1.0107299081683494
2025-08-14T14:05:46.971303,-0.070312,0.019531,1.015625,1.018243280326465
2025-08-14T14:05:47.043905,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:05:47.148814,-0.074219,0.015625,1.015625,1.018453111935449
2025-08-14T14:05:47.245945,-0.070312,0.023438,1.011719,1.014430112008215
2025-08-14T14:05:47.345959,-0.074219,0.015625,1.011719,1.0145580000901873
2025-08-14T14:05:47.446959,-0.070312,0.023438,1.015625,1.0183257130275165
2025-08-14T14:05:47.548270,-0.078125,0.019531,1.007812,1.011024234590843
2025-08-14T14:05:47.654194,-0.074219,0.011719,1.019531,1.02229607007119
2025-08-14T14:05:47.751186,-0.078125,0.019531,1.023438,1.0266013420164617
2025-08-14T14:05:47.851235,-0.078125,0.019531,1.015625,1.0188126011249563
2025-08-14T14:05:47.951752,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:05:48.052752,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:05:48.158253,-0.070312,0.019531,1.011719,1.0143473627244268
2025-08-14T14:05:48.255636,-0.078125,0.019531,1.007812,1.011024234590843
2025-08-14T14:05:48.355641,-0.074219,0.019531,1.007812,1.0107299081683494
2025-08-14T14:05:48.457461,-0.078125,0.015625,1.019531,1.0226392893933811
2025-08-14T14:05:48.559152,-0.074219,0.015625,1.007812,1.010661975108394
2025-08-14T14:05:48.660772,-0.078125,0.019531,1.011719,1.014918868948154
2025-08-14T14:05:48.760183,-0.074219,0.023438,1.015625,1.0186029356083752
2025-08-14T14:05:48.861603,-0.078125,0.019531,1.015625,1.0188126011249563
2025-08-14T14:05:48.963278,-0.074219,0.015625,1.011719,1.0145580000901873
2025-08-14T14:05:49.063067,-0.078125,0.015625,1.011719,1.014851216292812
2025-08-14T14:05:49.187775,-0.078125,0.019531,1.015625,1.0188126011249563
2025-08-14T14:05:49.264401,-0.074219,0.019531,1.007812,1.0107299081683494
2025-08-14T14:05:49.365853,-0.074219,0.023438,1.011719,1.0147083988841328
2025-08-14T14:05:49.466290,-0.078125,0.019531,1.015625,1.0188126011249563
2025-08-14T14:05:49.567490,-0.078125,0.015625,1.015625,1.01874520704394
2025-08-14T14:05:49.676408,-0.074219,0.019531,1.007812,1.0107299081683494
2025-08-14T14:05:49.769321,-0.078125,0.023438,1.019531,1.022788499852242
2025-08-14T14:05:49.869325,-0.074219,0.019531,1.019531,1.0224154634408655
2025-08-14T14:05:49.971595,-0.070312,0.015625,1.007812,1.0103825737377896
2025-08-14T14:05:50.071306,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:05:50.176614,-0.078125,0.015625,1.015625,1.01874520704394
2025-08-14T14:05:50.274074,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:05:50.376165,-0.074219,0.015625,1.015625,1.018453111935449
2025-08-14T14:05:50.474580,-0.078125,0.019531,1.015625,1.0188126011249563
2025-08-14T14:05:50.576343,-0.074219,0.015625,1.019531,1.0223483068636636
2025-08-14T14:05:50.675492,-0.078125,0.015625,1.011719,1.014851216292812
2025-08-14T14:05:50.776759,-0.074219,0.015625,1.015625,1.018453111935449
2025-08-14T14:05:50.881557,-0.078125,0.019531,1.015625,1.0188126011249563
2025-08-14T14:05:50.979455,-0.078125,0.019531,1.019531,1.022706426863056
2025-08-14T14:05:51.083689,-0.078125,0.015625,1.015625,1.01874520704394
2025-08-14T14:05:51.183347,-0.070312,0.023438,1.011719,1.014430112008215
2025-08-14T14:05:51.283424,-0.078125,0.015625,1.011719,1.014851216292812
2025-08-14T14:05:51.383510,-0.078125,0.019531,1.019531,1.022706426863056
2025-08-14T14:05:51.487323,-0.074219,0.023438,1.011719,1.0147083988841328
2025-08-14T14:05:51.588239,-0.078125,0.015625,1.011719,1.014851216292812
2025-08-14T14:05:51.688802,-0.078125,0.015625,1.019531,1.0226392893933811
2025-08-14T14:05:51.789788,-0.078125,0.019531,1.023438,1.0266013420164617
2025-08-14T14:05:51.891107,-0.078125,0.019531,1.015625,1.0188126011249563
2025-08-14T14:05:51.992101,-0.078125,0.019531,1.015625,1.0188126011249563
2025-08-14T14:05:52.105642,-0.074219,0.023438,1.015625,1.0186029356083752
2025-08-14T14:05:52.204632,-0.078125,0.015625,1.015625,1.01874520704394
2025-08-14T14:05:52.309645,-0.066406,0.015625,1.019531,1.0218108227171994
2025-08-14T14:05:52.413642,-0.082031,0.015625,1.015625,1.019052190131104
2025-08-14T14:05:52.514636,-0.078125,0.011719,1.019531,1.022587067465162
2025-08-14T14:05:52.620641,-0.070312,0.019531,1.023438,1.0260363429961925
2025-08-14T14:05:52.701631,-0.074219,0.015625,1.015625,1.018453111935449
2025-08-14T14:05:52.803637,-0.070312,0.015625,1.015625,1.018175848561534
2025-08-14T14:05:52.902631,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:05:53.004634,-0.078125,0.023438,1.011719,1.0150015716391774
2025-08-14T14:05:53.105642,-0.070312,0.023438,1.019531,1.0222213934119164
2025-08-14T14:05:53.207646,-0.078125,0.019531,1.011719,1.014918868948154
2025-08-14T14:05:53.310649,-0.078125,0.023438,1.007812,1.0111072558403484
2025-08-14T14:05:53.413642,-0.070312,0.015625,1.019531,1.0220721001622144
2025-08-14T14:05:53.510705,-0.074219,0.019531,1.023438,1.0263114828189346
2025-08-14T14:05:53.610707,-0.078125,0.015625,1.019531,1.0226392893933811
2025-08-14T14:05:53.714704,-0.078125,0.023438,1.015625,1.0188949877656677
2025-08-14T14:05:53.814562,-0.078125,0.015625,1.015625,1.01874520704394
2025-08-14T14:05:53.911552,-0.078125,0.015625,1.011719,1.014851216292812
2025-08-14T14:05:54.015638,-0.074219,0.015625,1.015625,1.018453111935449
2025-08-14T14:05:54.114979,-0.074219,0.023438,1.011719,1.0147083988841328
2025-08-14T14:05:54.215143,-0.070312,0.019531,1.015625,1.018243280326465
2025-08-14T14:05:54.317719,-0.082031,0.015625,1.019531,1.0229451038775248
2025-08-14T14:05:54.417236,-0.074219,0.015625,1.011719,1.0145580000901873
2025-08-14T14:05:54.532558,-0.074219,0.019531,1.007812,1.0107299081683494
2025-08-14T14:05:54.619708,-0.074219,0.019531,1.027344,1.03020658814531
2025-08-14T14:05:54.725774,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:05:54.824330,-0.074219,0.023438,1.019531,1.0224975597848631
2025-08-14T14:05:54.925935,-0.074219,0.015625,1.019531,1.0223483068636636
2025-08-14T14:05:55.026922,-0.074219,0.015625,1.007812,1.010661975108394
2025-08-14T14:05:55.127908,-0.074219,0.015625,1.011719,1.0145580000901873
2025-08-14T14:05:55.229594,-0.078125,0.023438,1.015625,1.0188949877656677
2025-08-14T14:05:55.329128,-0.074219,0.015625,1.015625,1.018453111935449
2025-08-14T14:05:55.434552,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:05:55.532277,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:05:55.631345,-0.074219,0.019531,1.019531,1.0224154634408655
2025-08-14T14:05:55.738799,-0.074219,0.015625,1.019531,1.0223483068636636
2025-08-14T14:05:55.834836,-0.078125,0.011719,1.011719,1.0147985935874173
2025-08-14T14:05:55.939210,-0.078125,0.023438,1.007812,1.0111072558403484
2025-08-14T14:05:56.039499,-0.074219,0.015625,1.011719,1.0145580000901873
2025-08-14T14:05:56.138472,-0.074219,0.015625,1.015625,1.018453111935449
2025-08-14T14:05:56.238921,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:05:56.340090,-0.074219,0.019531,1.019531,1.0224154634408655
2025-08-14T14:05:56.439226,-0.082031,0.019531,1.019531,1.023012221277439
2025-08-14T14:05:56.539951,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:05:56.640749,-0.070312,0.019531,1.015625,1.018243280326465
2025-08-14T14:05:56.744743,-0.078125,0.015625,1.007812,1.0109563213086905
2025-08-14T14:05:56.842142,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:05:56.945076,-0.074219,0.015625,1.027344,1.0301399394849229
2025-08-14T14:05:57.044055,-0.078125,0.019531,1.019531,1.022706426863056
2025-08-14T14:05:57.146255,-0.078125,0.019531,1.003906,1.0071306928209465
2025-08-14T14:05:57.246725,-0.078125,0.015625,1.015625,1.01874520704394
2025-08-14T14:05:57.348655,-0.074219,0.019531,1.007812,1.0107299081683494
2025-08-14T14:05:57.448553,-0.074219,0.011719,1.015625,1.018400675346889
2025-08-14T14:05:57.550664,-0.078125,0.015625,1.011719,1.014851216292812
2025-08-14T14:05:57.653554,-0.074219,0.019531,1.007812,1.0107299081683494
2025-08-14T14:05:57.755564,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:05:57.852137,-0.070312,0.019531,1.015625,1.018243280326465
2025-08-14T14:05:57.952520,-0.078125,0.015625,1.019531,1.0226392893933811
2025-08-14T14:05:58.053529,-0.074219,0.023438,1.007812,1.010812953591811
2025-08-14T14:05:58.154269,-0.078125,0.019531,1.011719,1.014918868948154
2025-08-14T14:05:58.255597,-0.078125,0.023438,1.015625,1.0188949877656677
2025-08-14T14:05:58.354600,-0.070312,0.015625,1.011719,1.0142796719495073
2025-08-14T14:05:58.457669,-0.078125,0.019531,1.011719,1.014918868948154
2025-08-14T14:05:58.558484,-0.078125,0.019531,1.011719,1.014918868948154
2025-08-14T14:05:58.658011,-0.074219,0.019531,1.019531,1.0224154634408655
2025-08-14T14:05:58.761203,-0.078125,0.019531,1.019531,1.022706426863056
2025-08-14T14:05:58.861526,-0.078125,0.019531,1.023438,1.0266013420164617
2025-08-14T14:05:58.966703,-0.078125,0.019531,1.007812,1.011024234590843
2025-08-14T14:05:59.062890,-0.074219,0.015625,1.007812,1.010661975108394
2025-08-14T14:05:59.166021,-0.074219,0.023438,1.011719,1.0147083988841328
2025-08-14T14:05:59.265309,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:05:59.366295,-0.070312,0.019531,1.011719,1.0143473627244268
2025-08-14T14:05:59.473305,-0.078125,0.019531,1.011719,1.014918868948154
2025-08-14T14:05:59.569308,-0.078125,0.023438,1.011719,1.0150015716391774
2025-08-14T14:05:59.671295,-0.078125,0.023438,1.011719,1.0150015716391774
2025-08-14T14:05:59.769308,-0.074219,0.023438,1.011719,1.0147083988841328
2025-08-14T14:05:59.871299,-0.074219,0.023438,1.011719,1.0147083988841328
2025-08-14T14:05:59.972536,-0.070312,0.023438,1.007812,1.0105335939650892
2025-08-14T14:06:00.073942,-0.070312,0.019531,1.015625,1.018243280326465
2025-08-14T14:06:00.174736,-0.070312,0.019531,1.015625,1.018243280326465
2025-08-14T14:06:00.277013,-0.078125,0.019531,1.011719,1.014918868948154
2025-08-14T14:06:00.377433,-0.078125,0.019531,1.011719,1.014918868948154
2025-08-14T14:06:00.484423,-0.074219,0.015625,1.007812,1.010661975108394
2025-08-14T14:06:00.579569,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:06:00.695226,-0.078125,0.019531,1.019531,1.022706426863056
2025-08-14T14:06:00.786238,-0.074219,0.023438,1.015625,1.0186029356083752
2025-08-14T14:06:00.887230,-0.074219,0.015625,1.011719,1.0145580000901873
2025-08-14T14:06:00.984285,-0.078125,0.019531,1.007812,1.011024234590843
2025-08-14T14:06:01.087879,-0.078125,0.019531,1.023438,1.0266013420164617
2025-08-14T14:06:01.194155,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:06:01.285691,-0.074219,0.023438,1.011719,1.0147083988841328
2025-08-14T14:06:01.387700,-0.074219,0.015625,1.007812,1.010661975108394
2025-08-14T14:06:01.486294,-0.074219,0.019531,1.023438,1.0263114828189346
2025-08-14T14:06:01.590278,-0.074219,0.015625,1.011719,1.0145580000901873
2025-08-14T14:06:01.694266,-0.070312,0.015625,1.015625,1.018175848561534
2025-08-14T14:06:01.796799,-0.074219,0.027344,1.027344,1.0303843208400447
2025-08-14T14:06:01.892035,-0.078125,0.03125,1.015625,1.0191046161950206
2025-08-14T14:06:01.992320,-0.078125,0.015625,1.007812,1.0109563213086905
2025-08-14T14:06:02.094140,-0.074219,0.015625,1.015625,1.018453111935449
2025-08-14T14:06:02.193144,-0.078125,0.019531,1.015625,1.0188126011249563
2025-08-14T14:06:02.293144,-0.078125,0.015625,1.007812,1.0109563213086905
2025-08-14T14:06:02.393096,-0.078125,0.019531,1.007812,1.011024234590843
2025-08-14T14:06:02.494096,-0.074219,0.023438,1.011719,1.0147083988841328
2025-08-14T14:06:02.597082,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:06:02.696096,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:06:02.798880,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:06:02.897553,-0.074219,0.011719,1.011719,1.0145053621755775
2025-08-14T14:06:02.998856,-0.074219,0.023438,1.007812,1.010812953591811
2025-08-14T14:06:03.098217,-0.074219,0.027344,1.011719,1.0148061338295111
2025-08-14T14:06:03.206221,-0.074219,0.015625,1.015625,1.018453111935449
2025-08-14T14:06:03.300575,-0.070312,0.027344,1.011719,1.014527873762471
2025-08-14T14:06:03.401320,-0.074219,0.015625,1.007812,1.010661975108394
2025-08-14T14:06:03.502484,-0.070312,0.015625,1.011719,1.0142796719495073
2025-08-14T14:06:03.603487,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:06:03.704475,-0.078125,0.019531,1.007812,1.011024234590843
2025-08-14T14:06:03.806476,-0.066406,0.023438,1.011719,1.014166865777521
2025-08-14T14:06:03.987085,-0.070312,0.019531,1.019531,1.0221392748867444
2025-08-14T14:06:04.087793,-0.074219,0.015625,1.007812,1.010661975108394
2025-08-14T14:06:04.147329,-0.070312,0.019531,1.015625,1.018243280326465
2025-08-14T14:06:04.231506,-0.074219,0.019531,1.023438,1.0263114828189346
2025-08-14T14:06:04.330348,-0.074219,0.015625,1.015625,1.018453111935449
2025-08-14T14:06:04.430097,-0.078125,0.023438,1.007812,1.0111072558403484
2025-08-14T14:06:04.534451,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:06:04.630475,-0.074219,0.019531,1.019531,1.0224154634408655
2025-08-14T14:06:04.740265,-0.070312,0.019531,1.015625,1.018243280326465
2025-08-14T14:06:04.834219,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:06:04.935219,-0.074219,0.023438,1.015625,1.0186029356083752
2025-08-14T14:06:05.038944,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:06:05.137740,-0.070312,0.019531,1.015625,1.018243280326465
2025-08-14T14:06:05.238549,-0.078125,0.019531,1.011719,1.014918868948154
2025-08-14T14:06:05.341850,-0.070312,0.019531,1.015625,1.018243280326465
2025-08-14T14:06:05.438700,-0.082031,0.019531,1.019531,1.023012221277439
2025-08-14T14:06:05.539947,-0.074219,0.015625,1.019531,1.0223483068636636
2025-08-14T14:06:05.641369,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:06:05.745508,-0.078125,0.023438,1.015625,1.0188949877656677
2025-08-14T14:06:05.845293,-0.066406,0.023438,1.023438,1.02585790269608
2025-08-14T14:06:05.948519,-0.082031,0.019531,1.011719,1.0152270090393578
2025-08-14T14:06:06.045911,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:06:06.148102,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:06:06.251376,-0.070312,0.019531,1.011719,1.0143473627244268
2025-08-14T14:06:06.349699,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:06:06.451134,-0.078125,0.023438,1.015625,1.0188949877656677
2025-08-14T14:06:06.549747,-0.070312,0.019531,1.011719,1.0143473627244268
2025-08-14T14:06:06.664858,-0.078125,0.023438,1.011719,1.0150015716391774
2025-08-14T14:06:06.753541,-0.074219,0.023438,1.015625,1.0186029356083752
2025-08-14T14:06:06.854053,-0.074219,0.023438,1.015625,1.0186029356083752
2025-08-14T14:06:06.955687,-0.074219,0.023438,1.015625,1.0186029356083752
2025-08-14T14:06:07.055121,-0.078125,0.023438,1.019531,1.022788499852242
2025-08-14T14:06:07.154998,-0.070312,0.019531,1.015625,1.018243280326465
2025-08-14T14:06:07.258517,-0.078125,0.015625,1.011719,1.014851216292812
2025-08-14T14:06:07.358898,-0.074219,0.015625,1.019531,1.0223483068636636
2025-08-14T14:06:07.462329,-0.074219,0.023438,1.011719,1.0147083988841328
2025-08-14T14:06:07.561611,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:06:07.661186,-0.078125,0.015625,1.007812,1.0109563213086905
2025-08-14T14:06:07.762982,-0.070312,0.015625,1.011719,1.0142796719495073
2025-08-14T14:06:07.863366,-0.074219,0.023438,1.023438,1.0263932675388123
2025-08-14T14:06:07.966370,-0.078125,0.015625,1.015625,1.01874520704394
2025-08-14T14:06:08.068410,-0.074219,0.027344,1.023438,1.026489889936087
2025-08-14T14:06:08.167401,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:06:08.268072,-0.074219,0.015625,1.015625,1.018453111935449
2025-08-14T14:06:08.370193,-0.078125,0.019531,1.019531,1.022706426863056
2025-08-14T14:06:08.473545,-0.074219,0.019531,1.023438,1.0263114828189346
2025-08-14T14:06:08.573577,-0.078125,0.019531,1.007812,1.011024234590843
2025-08-14T14:06:08.675247,-0.078125,0.023438,1.003906,1.007214035001995
2025-08-14T14:06:08.774822,-0.078125,0.019531,1.015625,1.0188126011249563
2025-08-14T14:06:08.875338,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:06:08.976807,-0.078125,0.019531,1.015625,1.0188126011249563
2025-08-14T14:06:09.076994,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:06:09.180023,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:06:09.281195,-0.078125,0.019531,1.007812,1.011024234590843
2025-08-14T14:06:09.384876,-0.074219,0.019531,1.019531,1.0224154634408655
2025-08-14T14:06:09.481189,-0.074219,0.023438,1.019531,1.0224975597848631
2025-08-14T14:06:09.579681,-0.074219,0.019531,1.019531,1.0224154634408655
2025-08-14T14:06:09.682677,-0.078125,0.023438,1.019531,1.022788499852242
2025-08-14T14:06:09.783786,-0.078125,0.023438,1.015625,1.0188949877656677
2025-08-14T14:06:09.883772,-0.070312,0.019531,1.015625,1.018243280326465
2025-08-14T14:06:09.986938,-0.066406,0.023438,1.011719,1.014166865777521
2025-08-14T14:06:10.087361,-0.074219,0.019531,1.007812,1.0107299081683494
2025-08-14T14:06:10.193969,-0.074219,0.019531,1.015625,1.0185205253439913
2025-08-14T14:06:10.289012,-0.078125,0.015625,1.011719,1.014851216292812
2025-08-14T14:06:10.391925,-0.078125,0.019531,1.011719,1.014918868948154
2025-08-14T14:06:10.498222,-0.074219,0.015625,1.015625,1.018453111935449
2025-08-14T14:06:10.593592,-0.074219,0.019531,1.011719,1.0146256722964386
2025-08-14T14:06:10.699709,-0.078125,0.015625,1.011719,1.014851216292812
