timestamp,x_axis,y_axis,z_axis,fall,pitch,roll,tilt
2025-08-14T14:04:49.963281,-0.074219,0.019531,1.015625,0,1.0987627980003676,-4.178814021344229,0.020752
2025-08-14T14:04:50.067483,-0.070312,0.019531,1.019531,0,1.0948722985581978,-3.94443780441863,0.020752
2025-08-14T14:04:50.169959,-0.074219,0.015625,1.011719,0,0.8824354530316566,-4.195164247190032,0.020752
2025-08-14T14:04:50.267783,-0.074219,0.019531,1.015625,0,1.0987627980003676,-4.178814021344229,0.020752
2025-08-14T14:04:50.368437,-0.070312,0.019531,1.011719,0,1.1032838148222464,-3.974786307045472,0.020752
2025-08-14T14:04:50.496109,-0.074219,0.015625,1.019531,0,0.8757107582865988,-4.163140449323331,0.020752
2025-08-14T14:04:50.571076,-0.066406,0.019531,1.011719,0,1.1035702752112522,-3.75462749123489,0.020752
2025-08-14T14:04:50.672617,-0.078125,0.015625,1.011719,0,0.8821804749424016,-4.415096222521653,0.020752
2025-08-14T14:05:36.885305,-0.078125,0.019531,1.007812,0,1.106910640781439,-4.431841821849936,0.020752
2025-08-14T14:05:36.914314,-0.074219,0.019531,1.019531,0,1.0945765010030104,-4.162866514422745,0.020752
2025-08-14T14:05:37.016320,-0.078125,0.015625,1.015625,0,0.8788082160947002,-4.398186932818698,0.019531
2025-08-14T14:05:37.116307,-0.074219,0.023438,1.011719,0,1.3235506112733313,-4.194541331940415,0.019531
2025-08-14T14:05:37.217587,-0.074219,0.019531,1.019531,0,1.0945765010030104,-4.162866514422745,0.020752
2025-08-14T14:05:37.318903,-0.074219,0.019531,1.019531,0,1.0945765010030104,-4.162866514422745,0.020752
2025-08-14T14:05:37.419969,-0.078125,0.019531,1.023438,0,1.0901129198618515,-4.36446401113324,0.019531
2025-08-14T14:05:37.520254,-0.074219,0.019531,1.019531,0,1.0945765010030104,-4.162866514422745,0.020752
2025-08-14T14:05:37.620803,-0.074219,0.027344,1.011719,0,1.5440244044923843,-4.194136636795277,0.019531
2025-08-14T14:05:37.726983,-0.074219,0.023438,1.019531,0,1.3134663212654785,-4.1625316885074,0.020752
2025-08-14T14:05:37.824616,-0.070312,0.019531,1.007812,0,1.1075391957439158,-3.990139988221692,0.019531
2025-08-14T14:05:37.925471,-0.078125,0.015625,1.011719,0,0.8821804749424016,-4.415096222521653,0.019531
2025-08-14T14:05:38.025781,-0.074219,0.019531,1.007812,0,1.1072330153369714,-4.211081851662468,0.019531
2025-08-14T14:05:38.126124,-0.074219,0.019531,1.007812,0,1.1072330153369714,-4.211081851662468,0.019531
2025-08-14T14:05:38.225402,-0.078125,0.019531,1.023438,0,1.0901129198618515,-4.36446401113324,0.019531
2025-08-14T14:05:38.327803,-0.066406,0.023438,1.015625,0,1.3191880168862613,-3.7399305842923662,0.020752
2025-08-14T14:05:38.428985,-0.074219,0.027344,1.019531,0,1.5322617917008603,-4.162136186995037,0.019531
2025-08-14T14:05:38.529011,-0.074219,0.023438,1.015625,0,1.318489239368982,-4.178475332923178,0.019531
2025-08-14T14:05:38.631475,-0.074219,0.027344,1.011719,0,1.5440244044923843,-4.194136636795277,0.019531
2025-08-14T14:05:38.734456,-0.074219,0.015625,1.015625,0,0.8790602804446449,-4.179091116786744,0.019531
2025-08-14T14:05:38.834920,-0.078125,0.015625,1.019531,0,0.8754615635122167,-4.381406403248674,0.019531
2025-08-14T14:05:38.932994,-0.078125,0.019531,1.015625,0,1.0984477632909195,-4.397895421613334,0.019531
2025-08-14T14:05:39.038293,-0.082031,0.019531,1.015625,0,1.098116866018644,-4.61684804518945,0.019531
2025-08-14T14:05:39.143740,-0.078125,0.015625,1.011719,0,0.8821804749424016,-4.415096222521653,0.019531
2025-08-14T14:05:39.236505,-0.078125,0.019531,1.015625,0,1.0984477632909195,-4.397895421613334,0.019531
2025-08-14T14:05:39.337508,-0.078125,0.015625,1.011719,0,0.8821804749424016,-4.415096222521653,0.019531
2025-08-14T14:05:39.439085,-0.074219,0.019531,1.015625,0,1.0987627980003676,-4.178814021344229,0.019531
2025-08-14T14:05:39.538115,-0.082031,0.023438,1.011719,0,1.322766637439192,-4.634210244774993,0.019531
2025-08-14T14:05:39.639777,-0.074219,0.027344,1.007812,0,1.5499750226945557,-4.210325857259651,0.019531
2025-08-14T14:05:39.744535,-0.078125,0.023438,1.019531,0,1.313092630217117,-4.380765969109868,0.019531
2025-08-14T14:05:39.841314,-0.078125,0.015625,1.011719,0,0.8821804749424016,-4.415096222521653,0.020752
2025-08-14T14:05:39.946334,-0.074219,0.019531,1.011719,0,1.1029811491242274,-4.1948839424456885,0.019531
2025-08-14T14:05:40.055528,-0.078125,0.023438,1.011719,0,1.3231682493190118,-4.41444090325224,0.019531
2025-08-14T14:05:40.152515,-0.078125,0.023438,1.019531,0,1.313092630217117,-4.380765969109868,0.019531
2025-08-14T14:05:40.243693,-0.078125,0.023438,1.011719,0,1.3231682493190118,-4.41444090325224,0.019531
2025-08-14T14:05:40.345271,-0.074219,0.023438,1.015625,0,1.318489239368982,-4.178475332923178,0.019531
2025-08-14T14:05:40.444219,-0.074219,0.015625,1.015625,0,0.8790602804446449,-4.179091116786744,0.020752
2025-08-14T14:05:40.547687,-0.074219,0.019531,1.015625,0,1.0987627980003676,-4.178814021344229,0.019531
2025-08-14T14:05:40.647941,-0.074219,0.019531,1.023438,0,1.0904208355486065,-4.147035994474838,0.019531
2025-08-14T14:05:40.748989,-0.078125,0.019531,1.019531,0,1.0942650524290611,-4.381118215754438,0.019531
2025-08-14T14:05:40.850620,-0.070312,0.019531,1.019531,0,1.0948722985581978,-3.94443780441863,0.019531
2025-08-14T14:05:40.950959,-0.078125,0.011719,1.011719,0,0.6616723448247972,-4.41532562301725,0.019531
2025-08-14T14:05:41.051501,-0.074219,0.015625,1.023438,0,0.8723857482373869,-4.147306815880882,0.019531
2025-08-14T14:05:41.152903,-0.074219,0.019531,1.015625,0,1.0987627980003676,-4.178814021344229,0.019531
2025-08-14T14:05:41.253475,-0.074219,0.015625,1.015625,0,0.8790602804446449,-4.179091116786744,0.019531
2025-08-14T14:05:41.354568,-0.074219,0.015625,1.023438,0,0.8723857482373869,-4.147306815880882,0.019531
2025-08-14T14:05:41.456571,-0.074219,0.023438,1.011719,0,1.3235506112733313,-4.194541331940415,0.019531
2025-08-14T14:05:41.556579,-0.078125,0.015625,1.011719,0,0.8821804749424016,-4.415096222521653,0.020752
2025-08-14T14:05:41.660632,-0.078125,0.023438,1.015625,0,1.3181112459668023,-4.397539113053031,0.019531
2025-08-14T14:05:41.759122,-0.078125,0.019531,1.019531,0,1.0942650524290611,-4.381118215754438,0.019531
2025-08-14T14:05:41.863264,-0.074219,0.019531,1.011719,0,1.1029811491242274,-4.1948839424456885,0.020752
2025-08-14T14:05:41.963318,-0.074219,0.019531,1.011719,0,1.1029811491242274,-4.1948839424456885,0.019531
2025-08-14T14:05:42.062216,-0.078125,0.015625,1.015625,0,0.8788082160947002,-4.398186932818698,0.019531
2025-08-14T14:05:42.163728,-0.074219,0.015625,1.003906,0,0.8892648146423924,-4.227687765693737,0.020752
2025-08-14T14:05:42.264707,-0.078125,0.023438,1.015625,0,1.3181112459668023,-4.397539113053031,0.019531
2025-08-14T14:05:42.366326,-0.078125,0.015625,1.019531,0,0.8754615635122167,-4.381406403248674,0.019531
2025-08-14T14:05:42.466288,-0.070312,0.019531,1.011719,0,1.1032838148222464,-3.974786307045472,0.019531
2025-08-14T14:05:42.567275,-0.078125,0.019531,1.015625,0,1.0984477632909195,-4.397895421613334,0.019531
2025-08-14T14:05:42.667390,-0.074219,0.019531,1.027344,0,1.0862975713345,-4.1313291950822295,0.019531
2025-08-14T14:05:42.769094,-0.078125,0.019531,1.015625,0,1.0984477632909195,-4.397895421613334,0.020752
2025-08-14T14:05:42.870568,-0.078125,0.015625,1.015625,0,0.8788082160947002,-4.398186932818698,0.020752
2025-08-14T14:05:42.970365,-0.074219,0.019531,1.015625,0,1.0987627980003676,-4.178814021344229,0.020752
2025-08-14T14:05:43.073328,-0.074219,0.019531,1.015625,0,1.0987627980003676,-4.178814021344229,0.020752
2025-08-14T14:05:43.171916,-0.074219,0.023438,1.015625,0,1.318489239368982,-4.178475332923178,0.020752
2025-08-14T14:05:43.273318,-0.078125,0.023438,1.015625,0,1.3181112459668023,-4.397539113053031,0.020752
2025-08-14T14:05:43.379622,-0.070312,0.015625,1.011719,0,0.882677621000814,-3.975052001874419,0.020752
2025-08-14T14:05:43.477606,-0.078125,0.015625,1.019531,0,0.8754615635122167,-4.381406403248674,0.020752
2025-08-14T14:05:43.578866,-0.074219,0.023438,1.015625,0,1.318489239368982,-4.178475332923178,0.020752
2025-08-14T14:05:43.693865,-0.078125,0.011719,1.011719,0,0.6616723448247972,-4.41532562301725,0.020752
2025-08-14T14:05:43.783872,-0.074219,0.011719,1.015625,0,0.6593319071763242,-4.179306677081632,0.019531
2025-08-14T14:05:43.878571,-0.074219,0.019531,1.019531,0,1.0945765010030104,-4.162866514422745,0.020752
2025-08-14T14:05:43.978578,-0.078125,0.019531,1.007812,0,1.106910640781439,-4.431841821849936,0.020752
2025-08-14T14:05:44.080153,-0.078125,0.019531,1.023438,0,1.0901129198618515,-4.36446401113324,0.019531
2025-08-14T14:05:44.182155,-0.078125,0.019531,1.011719,0,1.1026624730935723,-4.414801336352567,0.020752
2025-08-14T14:05:44.284908,-0.074219,0.019531,1.019531,0,1.0945765010030104,-4.162866514422745,0.020752
2025-08-14T14:05:44.383888,-0.078125,0.015625,1.019531,0,0.8754615635122167,-4.381406403248674,0.020752
2025-08-14T14:05:44.483888,-0.074219,0.019531,1.019531,0,1.0945765010030104,-4.162866514422745,0.020752
2025-08-14T14:05:44.678884,-0.078125,0.011719,1.011719,0,0.6616723448247972,-4.41532562301725,0.019531
2025-08-14T14:05:44.724886,-0.074219,0.023438,1.007812,0,1.3286521897374437,-4.2107352573149095,0.020752
2025-08-14T14:05:44.822895,-0.074219,0.019531,1.011719,0,1.1029811491242274,-4.1948839424456885,0.019531
2025-08-14T14:05:44.926188,-0.074219,0.023438,1.015625,0,1.318489239368982,-4.178475332923178,0.019531
